Scene ID,Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
sc146,5190,5227,5.65294117647059,4.01235294117647,5.24676470588235,0.093794912533832,1329.65433922201,-198.755602077413,122.984885383015,10.3923566595816,46.5709110805125
sc149,5224,5240,5.34055555555556,3.86166666666667,5.28888888888889,0.061368982686543,1439.34252356147,-264.534488319843,108.105872246181,25.9128037781596,37.8015128289785
sc151,5247,5255,5.02363636363636,4.11727272727273,5.39909090909091,0.106292880065721,1606.44808417318,-165.920624137158,116.840465743776,13.408345888246,40.2911772067678
sc154,5315,5367,5.32041666666667,4.06333333333333,5.33395833333333,0.308144463857731,2166.2349954466,-13.0913130161038,101.116319089097,5.84917286178845,33.9546388727025
sc156,5425,5450,5.80666666666667,4.5175,5.20333333333333,0.02683295687448,1400.99789234764,-323.463049233336,117.19211087319,6.9811786497621,30.7821510160179
sc162,5494,5508,3.525,5.60416666666667,4.36166666666667,0.22263082897049,2407.68883920811,-44.2248397729157,88.0935068205855,6.21299324894786,34.1044594827579
sc163,5614,5634,5.68521739130435,4.12826086956522,5.30695652173913,0.021090972213905,3217.88233211749,-242.894555547203,61.0098456103343,3.97099126094194,18.2939072705753
sc165,5970,6045,5.28942857142857,4.28985714285714,5.44885714285714,0.083043090313392,2214.83505469348,-157.848981532421,101.105819414353,6.22627810728429,19.2614637672779
sc175,6058,6084,5.89866666666667,4.606,5.544,0.284858011868267,1116.62584116239,-150.076519890762,142.0296311375,37.2515986321529,40.4503147493512
sc176,6085,6140,5.25595238095238,4.14214285714286,5.12666666666667,0.038661040720903,1139.34633082213,-320.83155148018,138.320030332217,6.25138508706502,36.0554147408209
sc180,6141,6155,5.5585,3.8945,5.588,0.049021139870848,1580.68189142501,-227.357553902315,132.214960531861,17.1729990854033,7.0967459688999
sc181,6156,6172,5.615,3.96166666666667,4.96,0.150808249619991,1458.44267897912,-130.830471729092,134.166423597337,28.5896635375138,21.9274231951501
