"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"2526.0","2536.0","0.147","0.853","0.0","-0.6369","silent"
"2537.0","2580.0","0.172","0.818","0.01","-0.9545","silent"
"2587.0","2605.0","0.075","0.891","0.034","-0.3818","silent"
"2615.0","2634.0","0.254","0.746","0.0","-0.9179","silent"
"2635.0","2793.0","0.113","0.853","0.033","-0.9762","silent"
"2793.0","2830.0","0.077","0.811","0.112","0.5672","silent"
"2831.0","2858.0","0.172","0.713","0.115","-0.799","silent"
"2859.0","2862.0","0.201","0.625","0.174","-0.1027","silent"
"2863.0","2910.0","0.246","0.731","0.023","-0.9722","medium"
"2911.0","3038.0","0.129","0.832","0.039","-0.9922","silent"
"3039.0","3055.0","0.04","0.896","0.064","0.079","silent"
"3056.0","3200.0","0.068","0.82","0.113","0.9404","silent"
"3255.0","3412.0","0.062","0.903","0.035","-0.9405","silent"
"3413.0","3455.0","0.03","0.911","0.059","0.4767","silent"
"3456.0","3558.0","0.129","0.812","0.059","-0.9904","silent"
"3559.0","3697.0","0.059","0.913","0.028","-0.9714","silent"
"3698.0","3760.0","0.074","0.894","0.032","-0.931","silent"
"3790.0","4005.0","0.125","0.84","0.036","-0.9945","silent"
"4006.0","4089.0","0.117","0.828","0.056","-0.981","silent"
"4090.0","4126.0","0.318","0.682","0.0","-0.7901","silent"
"4128.0","4305.0","0.071","0.855","0.074","-0.38","silent"
"4318.0","4335.0","0.095","0.905","0.0","-0.4215","silent"
"4339.0","4358.0","0.198","0.679","0.123","-0.4404","silent"
"4359.0","4365.0","0.039","0.961","0.0","-0.1531","silent"
"4381.0","4420.0","0.134","0.866","0.0","-0.6369","silent"
"4421.0","4450.0","0.272","0.684","0.044","-0.9759","silent"
"4451.0","4464.0","0.081","0.919","0.0","-0.296","silent"
"4465.0","4535.0","0.056","0.873","0.071","0.4282","silent"
"4536.0","4600.0","0.136","0.845","0.019","-0.9914","silent"
"4600.0","4615.0","0.25","0.697","0.053","-0.8531","silent"
"4616.0","4640.0","0.085","0.865","0.051","-0.4019","silent"
"4641.0","4660.0","0.045","0.955","0.0","-0.3612","medium"
"4661.0","4676.0","0.046","0.926","0.028","-0.296","medium"
"4677.0","4755.0","0.204","0.724","0.072","-0.9894","silent"
"4756.0","4765.0","0.074","0.926","0.0","-0.1531","silent"
"4788.0","4855.0","0.139","0.784","0.077","-0.8449","silent"
"4905.0","4965.0","0.068","0.91","0.022","-0.9175","silent"
"4966.0","4975.0","0.048","0.799","0.154","0.8038","silent"
"4990.0","5055.0","0.052","0.882","0.066","0.4404","silent"
"5073.0","5108.0","0.07","0.799","0.131","0.3612","silent"
"5109.0","5145.0","0.083","0.823","0.093","0.1697","silent"
"5146.0","5166.0","0.077","0.838","0.085","0.2342","silent"
"5190.0","5227.0","0.057","0.924","0.018","-0.5719","silent"
"5224.0","5240.0","0.143","0.857","0.0","-0.9068","silent"
"5247.0","5255.0","0.225","0.775","0.0","-0.7717","silent"
"5315.0","5367.0","0.106","0.871","0.023","-0.91","medium"
"5425.0","5450.0","0.128","0.835","0.037","-0.7672","silent"
"5494.0","5508.0","0.356","0.644","0.0","-0.9758","silent"
"5614.0","5634.0","0.0","1.0","0.0","0.0","silent"
"5970.0","6045.0","0.126","0.823","0.051","-0.9606","silent"
"6058.0","6084.0","0.141","0.751","0.108","-0.727","medium"
"6085.0","6140.0","0.124","0.828","0.048","-0.8989","silent"
"6141.0","6155.0","0.031","0.896","0.073","0.4588","silent"
"6156.0","6172.0","0.0","1.0","0.0","0.0","silent"
"15.0","40.0","0.062","0.718","0.22","0.9289","silent"
"41.0","60.0","0.06","0.797","0.142","0.6062","silent"
"61.0","72.0","0.153","0.764","0.084","-0.2263","silent"
"73.0","565.0","0.127","0.766","0.107","-0.9888","silent"
