"Scene Start","Scene End","Valence","Arousal","Dominance","Vader neg","Vader neu","Vader pos","Vader compound","Audio Level"
"6604.0","6610.0","5.417272727272727","4.0190909090909095","5.2272727272727275","0.299","0.701","0.0","-0.5719","medium"
"6607.0","6613.0","5.248571428571429","4.458571428571429","5.482857142857142","0.0","1.0","0.0","0.0","silent"
"6609.0","6615.0","5.266666666666667","4.371666666666667","5.153333333333333","0.145","0.855","0.0","-0.5994","silent"
"6612.0","6618.0","5.820000000000001","4.4157142857142855","5.8342857142857145","0.0","0.782","0.218","0.6792","silent"
"6614.0","6620.0","6.2425","4.7575","5.505","0.362","0.638","0.0","-0.6249","silent"
"6617.0","6623.0","6.162","4.290000000000001","5.27","0.0","1.0","0.0","0.0","silent"
"6619.0","6625.0","6.14","4.055","5.55","0.0","1.0","0.0","0.0","silent"
"6622.0","6628.0","5.242","3.78","5.004","0.0","1.0","0.0","0.0","silent"
"6624.0","6630.0","6.05","5.213333333333333","5.993333333333333","0.0","1.0","0.0","0.0","silent"
"6627.0","6633.0","6.057777777777778","4.445555555555555","5.861111111111111","0.098","0.902","0.0","-0.0516","silent"
"6629.0","6635.0","5.396666666666666","4.405","5.355","0.347","0.653","0.0","-0.4926","silent"
"6632.0","6638.0","6.067500000000001","3.94","6.432500000000001","0.0","0.839","0.161","0.3182","silent"
"6634.0","6640.0","5.0","4.0","6.0","0.187","0.813","0.0","-0.5994","medium"
"6637.0","6643.0","5.546666666666667","5.0233333333333325","5.8933333333333335","0.0","0.73","0.27","0.3802","medium"
"6639.0","6645.0","5.85","5.164","5.7219999999999995","0.418","0.582","0.0","-0.5551","medium"
"6642.0","6648.0","5.965","4.755","5.5625","0.175","0.657","0.168","-0.0258","medium"
"6644.0","6650.0","5.8525","4.6775","5.585","0.0","1.0","0.0","0.0","medium"
"6647.0","6653.0","4.510000000000001","4.728333333333333","4.998333333333334","0.0","1.0","0.0","0.0","medium"
"6649.0","6655.0","5.966666666666666","4.3500000000000005","5.373333333333332","0.155","0.845","0.0","-0.296","medium"
"6654.0","6660.0","5.378333333333334","4.542777777777778","5.188888888888889","0.223","0.777","0.0","-0.5574","silent"
"6657.0","6663.0","3.83","6.4350000000000005","4.475","0.0","1.0","0.0","0.0","silent"
"6666.0","6684.0","5.238064516129033","4.1812903225806455","5.299677419354839","0.0","1.0","0.0","0.0","silent"
"6668.0","6686.0","5.878333333333334","4.735","5.431666666666666","0.166","0.766","0.068","-0.765","silent"
"6671.0","6689.0","5.678461538461538","4.029999999999999","5.6146153846153855","0.375","0.625","0.0","-0.4939","silent"
"6673.0","6691.0","5.852222222222222","3.9833333333333334","5.582222222222222","0.151","0.763","0.087","-0.753","silent"
"6676.0","6694.0","5.652142857142856","4.021428571428571","5.525714285714286","0.0","1.0","0.0","0.0","silent"
"6678.0","6696.0","5.304285714285714","4.33","5.068571428571429","0.0","1.0","0.0","0.0","silent"
"6681.0","6699.0","5.53","4.9","5.61","0.0","1.0","0.0","0.0","silent"
"6683.0","6701.0","5.3309999999999995","4.2299999999999995","5.151000000000001","0.0","1.0","0.0","0.0","silent"
"6686.0","6704.0","5.672499999999999","4.112500000000001","5.805","0.254","0.746","0.0","-0.6249","silent"
"6688.0","6706.0","5.21","4.615714285714286","5.194285714285714","0.0","1.0","0.0","0.0","silent"
"6691.0","6709.0","5.117500000000001","4.9275","5.14","0.225","0.775","0.0","-0.7269","medium"
"6693.0","6711.0","4.765","5.24","5.365","0.085","0.915","0.0","-0.126","medium"
"6696.0","6714.0","5.736666666666667","3.916666666666666","5.41","0.181","0.694","0.125","-0.296","medium"
"6698.0","6716.0","4.7700000000000005","4.806","4.878","0.231","0.579","0.19","0.128","medium"
"6701.0","6719.0","6.343333333333334","3.6799999999999997","5.94","0.318","0.682","0.0","-0.2023","medium"
"6703.0","6721.0","4.71","3.84","4.11","0.07","0.93","0.0","-0.0516","medium"
"6706.0","6724.0","5.349999999999999","4.148","5.294","0.224","0.776","0.0","-0.6705","medium"
"6708.0","6726.0","4.96","4.176","5.018","0.199","0.801","0.0","-0.126","medium"
"6711.0","6729.0","5.40625","3.9475","5.4825","0.0","1.0","0.0","0.0","medium"
"6713.0","6731.0","5.500833333333333","4.175000000000001","5.154166666666668","0.212","0.788","0.0","-0.6249","medium"
"6716.0","6734.0","5.8759999999999994","4.096","5.792","0.348","0.652","0.0","-0.75","silent"
"6718.0","6736.0","5.14","4.846","5.1160000000000005","0.066","0.934","0.0","-0.0516","silent"
"6721.0","6739.0","5.73","4.578888888888889","5.982222222222223","0.209","0.791","0.0","-0.6808","silent"
"6723.0","6741.0","4.9350000000000005","3.7825","5.675","0.0","1.0","0.0","0.0","silent"
"6726.0","6744.0","5.181428571428571","4.112857142857143","5.0200000000000005","0.328","0.672","0.0","-0.5994","silent"
"6728.0","6746.0","5.7219999999999995","4.36","5.574","0.0","1.0","0.0","0.0","silent"
"6731.0","6749.0","5.145","4.45","5.37","0.085","0.915","0.0","-0.0516","silent"
"6733.0","6751.0","5.6838461538461535","4.026923076923077","5.586923076923076","0.338","0.662","0.0","-0.6249","silent"
"6736.0","6754.0","4.894","4.4879999999999995","5.494000000000001","0.0","1.0","0.0","0.0","medium"
"6738.0","6756.0","5.16625","4.05875","5.3525","0.0","1.0","0.0","0.0","medium"
"6741.0","6759.0","5.8999999999999995","4.466666666666667","5.816666666666666","0.0","1.0","0.0","0.0","medium"
"6743.0","6761.0","5.626666666666666","4.326666666666667","5.223333333333334","0.0","0.909","0.091","0.1531","medium"
"6746.0","6764.0","4.2975","4.82","4.9825","0.265","0.573","0.161","-0.4404","medium"
"6748.0","6766.0","4.875","4.68","5.5975","0.0","1.0","0.0","0.0","medium"
"6751.0","6769.0","4.806666666666667","4.401111111111111","4.762222222222222","0.39","0.61","0.0","-0.4926","medium"
"6753.0","6771.0","5.656666666666666","4.02","5.28","0.189","0.811","0.0","-0.2023","medium"
"6756.0","6774.0","5.965","4.20875","5.8475","0.211","0.789","0.0","-0.34","medium"
"6761.0","6779.0","4.424444444444443","4.848888888888889","4.883333333333334","0.427","0.573","0.0","-0.8979","medium"
"6763.0","6781.0","4.8500000000000005","4.702857142857142","5.567142857142857","0.0","1.0","0.0","0.0","medium"
"6766.0","6784.0","5.021818181818182","4.464545454545455","5.206363636363636","0.089","0.849","0.062","-0.1779","medium"
"6768.0","6786.0","5.423333333333335","5.155","5.131666666666667","0.0","1.0","0.0","0.0","medium"
"6771.0","6789.0","3.9749999999999996","5.375","4.725","0.182","0.818","0.0","-0.7003","silent"
"6773.0","6791.0","5.916666666666667","4.403333333333333","6.085","0.21","0.79","0.0","-0.6114","silent"
"6776.0","6794.0","5.456666666666667","4.222222222222222","5.3244444444444445","0.24","0.76","0.0","-0.8356","silent"
"6778.0","6796.0","4.873333333333333","4.508333333333334","5.213333333333334","0.218","0.782","0.0","-0.5994","medium"
"6781.0","6799.0","5.3875","4.60125","5.46375","0.37","0.63","0.0","-0.6908","medium"
"6783.0","6801.0","5.563333333333333","3.92","5.823333333333333","0.0","1.0","0.0","0.0","medium"
"6786.0","6804.0","5.676","4.602","5.926","0.151","0.849","0.0","-0.5994","medium"
"6788.0","6806.0","5.389","4.884","5.473","0.281","0.719","0.0","-0.4404","medium"
"6791.0","6809.0","5.58","4.396","4.816","0.152","0.686","0.162","0.0516","silent"
"6793.0","6811.0","5.457777777777777","4.069999999999999","5.486666666666667","0.146","0.854","0.0","-0.34","silent"
"6796.0","6814.0","5.558125","4.194999999999999","5.5175","0.206","0.534","0.26","0.1779","silent"
"6798.0","6816.0","5.7780000000000005","4.204","5.4879999999999995","0.203","0.64","0.157","-0.3818","silent"
"6801.0","6819.0","5.2","4.255","5.196666666666666","0.119","0.881","0.0","-0.4767","silent"
"6803.0","6821.0","6.006666666666667","4.003333333333333","5.87","0.256","0.605","0.14","-0.3612","silent"
"6806.0","6824.0","5.713333333333334","3.731666666666667","5.338333333333334","0.176","0.824","0.0","-0.8481","silent"
"6808.0","6826.0","4.795999999999999","4.522","4.890000000000001","0.0","1.0","0.0","0.0","silent"
"6811.0","6829.0","6.008000000000001","3.62","5.952","0.218","0.782","0.0","-0.5994","medium"
"6813.0","6831.0","5.5371428571428565","4.156428571428571","5.605714285714286","0.0","1.0","0.0","0.0","medium"
"6816.0","6834.0","4.9350000000000005","5.3025","4.9275","0.0","0.737","0.263","0.3612","medium"
"6818.0","6836.0","5.688999999999999","4.265999999999999","5.762","0.206","0.794","0.0","-0.5994","medium"
"6821.0","6839.0","5.145","3.3474999999999997","5.26","0.134","0.695","0.171","0.1779","medium"
"6823.0","6841.0","3.146666666666667","5.506666666666667","3.9299999999999997","0.0","0.829","0.171","0.6782","medium"
"6826.0","6844.0","4.43","3.22","4.84","0.281","0.719","0.0","-0.5994","medium"
"6828.0","6846.0","4.851000000000001","4.013999999999999","5.0409999999999995","0.043","0.855","0.103","0.3987","medium"
"6831.0","6849.0","5.359999999999999","3.46375","4.92","0.069","0.743","0.189","0.4767","medium"
"6833.0","6851.0","5.4366666666666665","4.57","5.256666666666667","0.52","0.48","0.0","-0.7639","medium"
"6836.0","6854.0","5.035","3.17","5.105","0.255","0.745","0.0","-0.34","medium"
"6838.0","6856.0","4.973333333333334","4.193333333333333","5.539999999999999","0.202","0.798","0.0","-0.7955","medium"
"6841.0","6859.0","5.86","5.68","5.9","0.12","0.83","0.05","-0.4019","medium"
"6843.0","6861.0","5.034000000000001","3.9120000000000004","5.292","0.464","0.536","0.0","-0.4939","medium"
"6846.0","6864.0","5.54111111111111","3.9311111111111114","5.623333333333333","0.0","1.0","0.0","0.0","medium"
"6848.0","6866.0","6.0200000000000005","3.3066666666666666","5.993333333333333","0.0","1.0","0.0","0.0","medium"
"6851.0","6869.0","4.81","4.62","5.65","0.0","1.0","0.0","0.0","medium"
"6853.0","6871.0","4.34","4.026666666666666","5.296666666666667","0.0","1.0","0.0","0.0","medium"
"6856.0","6874.0","5.723333333333334","4.1450000000000005","6.008333333333333","0.0","0.884","0.116","0.4389","medium"
"6858.0","6876.0","5.498571428571428","3.641428571428571","5.464285714285714","0.0","0.668","0.332","0.54","medium"
"6861.0","6879.0","4.914","4.5600000000000005","4.787999999999999","1.0","0.0","0.0","-0.1511","silent"
"6863.0","6881.0","5.236666666666667","3.5733333333333337","5.246666666666667","0.224","0.776","0.0","-0.3818","silent"
"6866.0","6884.0","5.636","4.252","5.720000000000001","0.0","0.892","0.108","0.2344","medium"
"6868.0","6886.0","5.4475","4.45875","5.6","0.057","0.766","0.177","0.5423","medium"
"6871.0","6889.0","5.455","3.55","5.085","0.156","0.844","0.0","-0.4003","medium"
"6873.0","6891.0","4.85","4.285","5.645","0.091","0.909","0.0","-0.0516","medium"
"6876.0","6894.0","5.33","3.1","5.17","0.123","0.71","0.167","0.1759","medium"
"6878.0","6896.0","5.4799999999999995","4.127142857142858","5.572857142857144","0.196","0.717","0.087","-0.4404","medium"
"6881.0","6899.0","4.964","4.642","4.884","0.0","0.82","0.18","0.0258","medium"
"6883.0","6901.0","4.993333333333333","4.006666666666667","5.633333333333333","0.0","1.0","0.0","0.0","medium"
"6886.0","6904.0","4.9","5.074999999999999","5.550000000000001","0.167","0.833","0.0","-0.0516","medium"
"6888.0","6906.0","5.906666666666666","4.946666666666666","5.663333333333333","0.0","1.0","0.0","0.0","medium"
"6891.0","6909.0","5.9875","4.5775","5.3725","0.096","0.783","0.121","0.1655","medium"
"6893.0","6911.0","5.539999999999999","4.373333333333333","6.11","0.0","0.809","0.191","0.2244","medium"
"6896.0","6914.0","3.6533333333333338","4.88","4.833333333333333","0.255","0.745","0.0","-0.34","medium"
"6898.0","6916.0","5.577142857142857","4.047142857142857","5.965714285714286","0.0","1.0","0.0","0.0","medium"
"6901.0","6919.0","6.095000000000001","4.48","6.4","0.0","1.0","0.0","0.0","medium"
"6903.0","6921.0","4.9825","4.5475","4.98","0.0","1.0","0.0","0.0","medium"
"6906.0","6924.0","4.710000000000001","4.691111111111111","5.045555555555556","0.382","0.527","0.09","-0.7684","silent"
"6908.0","6926.0","5.79","3.42","5.95","0.078","0.634","0.288","0.6486","silent"
"6911.0","6929.0","4.95","3.4875000000000003","5.157500000000001","0.0","1.0","0.0","0.0","silent"
"6913.0","6931.0","5.166666666666667","4.24","5.536666666666666","0.302","0.698","0.0","-0.5994","silent"
"6916.0","6934.0","5.605","3.185","5.495","0.382","0.464","0.154","-0.75","silent"
"6918.0","6936.0","5.285","3.58","5.34","0.0","1.0","0.0","0.0","silent"
"6921.0","6939.0","5.581428571428572","3.9357142857142855","5.6171428571428565","0.118","0.882","0.0","-0.0516","silent"
"6923.0","6941.0","4.596666666666667","4.750000000000001","4.693333333333333","0.0","1.0","0.0","0.0","silent"
"6926.0","6944.0","5.5424999999999995","3.823333333333333","5.572500000000001","0.0","1.0","0.0","0.0","silent"
"6928.0","6946.0","4.765","4.26","5.63","0.296","0.704","0.0","-0.2732","silent"
"6931.0","6949.0","5.69","4.386666666666666","5.44","0.0","1.0","0.0","0.0","silent"
"6933.0","6951.0","4.43","3.22","4.84","0.438","0.562","0.0","-0.5994","silent"
"6936.0","6954.0","5.7425","3.76875","5.99375","0.087","0.849","0.064","-0.25","silent"
"6938.0","6956.0","5.7125","4.5025","5.77125","0.0","0.758","0.242","0.1531","silent"
"6941.0","6959.0","5.23","3.8475","5.515000000000001","0.0","0.626","0.374","0.5562","silent"
"6943.0","6961.0","4.993333333333333","4.69","4.8","0.0","1.0","0.0","0.0","silent"
"6946.0","6964.0","5.4399999999999995","4.03","5.6825","0.0","0.79","0.21","0.7717","silent"
"6948.0","6966.0","5.241666666666666","3.543333333333333","5.171666666666667","0.1","0.9","0.0","-0.4767","silent"
"6951.0","6969.0","4.7725","5.364999999999999","5.720000000000001","0.216","0.784","0.0","-0.296","silent"
"6953.0","6971.0","5.448333333333333","4.44","4.993333333333333","0.328","0.672","0.0","-0.5994","silent"
"6956.0","6974.0","4.93","2.775","5.015","0.0","0.877","0.123","0.1027","silent"
"6958.0","6976.0","4.341666666666666","4.826666666666667","4.580000000000001","0.07","0.93","0.0","-0.0516","silent"
"6961.0","6979.0","5.400833333333332","5.077500000000001","5.255833333333333","0.212","0.737","0.051","-0.7184","silent"
"6963.0","6981.0","5.3217647058823525","4.17","5.62","0.0","1.0","0.0","0.0","silent"
"6966.0","6984.0","5.0975","4.51","5.1325","0.231","0.769","0.0","-0.34","silent"
"6968.0","6986.0","4.775","3.82","5.140000000000001","0.276","0.724","0.0","-0.7574","silent"
"6971.0","6989.0","4.99","4.425","5.55","0.239","0.653","0.108","-0.8555","silent"
"6973.0","6991.0","5.285","3.58","5.34","0.098","0.811","0.091","-0.0772","silent"
"6976.0","6994.0","5.707142857142856","4.298571428571429","5.762857142857143","0.254","0.746","0.0","-0.6249","silent"
"6978.0","6996.0","5.363333333333333","3.8146666666666667","5.351333333333334","0.451","0.549","0.0","-0.4767","silent"
"6981.0","6999.0","5.14","3.9","5.88","0.0","1.0","0.0","0.0","silent"
"6983.0","7001.0","6.485","5.735","5.390000000000001","0.0","1.0","0.0","0.0","silent"
"6986.0","7004.0","4.449999999999999","4.8875","5.057499999999999","0.094","0.781","0.125","-0.0516","silent"
"6988.0","7006.0","6.0825","4.5625","6.24","0.031","0.928","0.041","0.1027","silent"
"6991.0","7009.0","5.375000000000001","4.486666666666667","4.991666666666667","0.286","0.714","0.0","-0.4939","medium"
"6993.0","7011.0","5.4399999999999995","3.89","5.53","0.0","0.84","0.16","0.2732","medium"
"6996.0","7014.0","5.3864705882352935","3.764705882352941","5.435882352941176","0.27","0.73","0.0","-0.5719","medium"
"6998.0","7016.0","5.695","4.086666666666667","5.381666666666667","0.0","0.726","0.274","0.5255","medium"
"7001.0","7019.0","6.2025","3.135","5.095000000000001","0.252","0.748","0.0","-0.4019","medium"
"7003.0","7021.0","5.168","4.462","5.191999999999999","0.108","0.892","0.0","-0.1759","medium"
"7006.0","7024.0","6.1625000000000005","3.91","5.6850000000000005","0.186","0.785","0.029","-0.8225","silent"
"7008.0","7026.0","6.017777777777779","3.8744444444444444","5.593333333333332","0.0","1.0","0.0","0.0","medium"
"7023.0","7025.0","5.0633333333333335","4.243333333333333","5.266666666666667","0.0","1.0","0.0","0.0","silent"
"7026.0","7028.0","5.013333333333333","4.08","5.335833333333333","0.328","0.672","0.0","-0.5994","medium"
"7028.0","7030.0","5.75","3.8200000000000003","5.473333333333333","0.0","0.699","0.301","0.6808","medium"
"7031.0","7033.0","4.665833333333333","4.37","5.295833333333333","0.0","1.0","0.0","0.0","loud"
"7033.0","7035.0","5.21","4.113333333333334","4.62","0.114","0.725","0.161","0.2263","loud"
"7033.0","7036.0","5.708125","4.5375","5.203125","0.157","0.843","0.0","-0.6705","silent"
"7036.0","7038.0","4.787142857142858","4.482857142857142","4.634285714285714","0.0","0.659","0.341","0.4767","silent"
"7047.0","7049.0","6.238","4.676","5.25","0.221","0.779","0.0","-0.7269","silent"
"7050.0","7055.0","5.72375","3.3725","5.7575","0.0","1.0","0.0","0.0","medium"
"7052.0","7057.0","6.515","3.77","5.41","0.25","0.614","0.136","-0.6369","silent"
"7055.0","7060.0","5.603333333333334","4.64","5.29","0.0","0.823","0.177","0.5106","silent"
