Scene ID,Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
sc183,5885,5900,5.41454545454546,3.89818181818182,5.35272727272727,0,1,0,0,0.080078008601337,1547.56852165358,-182.106593406217,139.429494302961,-0.927439892840474,20.628291520064
sc186,5905,5920,4.89181818181818,3.65181818181818,5.12909090909091,0.125,0.844,0.031,-0.6523,0.054616827960254,1279.80473512618,-272.032655843927,125.763790641621,7.90851445690666,21.275012284444
sc187,5923,5965,5.23444444444444,3.74138888888889,5.47,0.104,0.831,0.065,-0.5673,0.093959060907039,1915.06328087339,-190.572091196572,117.265978063094,-4.97390282296948,18.9509549316432
sc188,5966,6120,5.24196721311476,3.81704918032787,5.27967213114754,0.056,0.937,0.007,-0.8608,0.105434119875503,1990.43272631816,-136.474360384715,113.051170849218,-12.5424066345444,23.9737203308844
sc189,6121,6142,5.09,3.765,5.204,0,1,0,0,0.027176258628452,1597.11985041992,-291.395479673532,133.280819806013,-20.0062816292614,18.9758925189614
sc190,6143,6148,6.24,3.88,5.796,0,0.772,0.228,0.7351,0.021808959993358,2050.8100846183,-259.236529763948,105.140794229616,-25.2722704891125,22.7773969039785
sc191,6149,6154,5.7225,3.65,5.54,0,0.679,0.321,0.5837,0.028343547894598,2170.28039965316,-257.979704997454,98.7483966304638,-29.8347379001035,26.3515378835669
sc192,6155,6157,5.465,4.12,6.145,0,0.82,0.18,0.296,0.020257688678828,1103.53967722562,-357.184210340941,162.815650116765,-35.4090403755679,20.5234576699813
sc193,6157,6165,4.673,4.702,5.212,0.182,0.76,0.058,-0.6597,0.032545140199513,1383.72482653446,-273.194517871276,152.378201074842,-38.2243014482175,20.300335816802
sc194,6166,6224,5.40147058823529,4.10823529411765,5.41235294117647,0.121,0.781,0.098,-0.6876,0.122857702711072,2076.26989968045,-147.218956444479,105.444483626266,-10.935407072381,21.0862390582984
sc195,6225,6245,5.1604347826087,4.04217391304348,5.27260869565217,0.172,0.694,0.134,-0.5053,0.128029655286565,2649.45684098129,-78.17772163062,79.7897186594116,-4.8759425775942,25.5077805688341
sc196,6250,6258,5.4575,3.78625,5.51625,0.076,0.924,0,-0.5067,0.067903722782795,2438.31344669378,-148.569185804645,94.2449844168509,-17.5016661554977,16.5367495757253
sc199,6259,6273,4.54615384615385,4.59153846153846,5.22307692307692,0.232,0.731,0.037,-0.9245,0.079733919224575,2401.55081853223,-149.42125862061,94.8345357640258,2.88201037521522,13.4827477813156
sc201,6274,6276,5.03,4.19666666666667,5.36111111111111,0.119,0.58,0.301,0.5574,0.040973226232594,2339.86944960053,-192.848148020858,102.800680125862,3.4679449958649,10.0636261084889
sc202,6277,6281,3.8275,5.795,4.55,0.431,0.569,0,-0.8442,0.132695027861825,1732.2617757104,-139.022112696453,134.815953452699,-19.5816741276284,10.192158896382
sc203,6282,6313,5.74,3.559,5.7315,0.053,0.825,0.122,0.6747,0.031597349222361,1618.13913259786,-297.022214941439,129.444945257811,15.3035418885277,27.8702447005196
sc204,6314,6355,5.50653846153846,4.285,5.50346153846154,0.121,0.836,0.044,-0.8516,0.028019098355974,2685.03821217466,-252.455399798231,86.6362348356297,16.8789840530667,16.9006051470704
sc206,6371,6413,5.55803571428571,3.86571428571429,5.47553571428571,0.065,0.909,0.027,-0.8726,0.088905656513046,2223.87151025223,-141.602956841101,98.1944426338471,-7.40762099547017,30.6026570482819
sc209,6420,6564,5.72637168141593,4.22433628318584,5.39256637168142,0.086,0.839,0.076,-0.4843,0.192288210775884,2140.20643906899,-47.4579263932015,101.53020062362,-7.94262605965709,26.2488551416347
sc210,6565,6620,5.58071428571428,3.9425,5.29357142857143,0.132,0.782,0.086,-0.6859,0.02752398362006,1148.82739817622,-376.710665193271,157.956603995347,24.8181707443007,22.7485778611138
sc211,6624,6810,5.70592857142857,4.06292857142857,5.64457142857143,0.086,0.81,0.104,0.8985,0.04722410926268,1714.280725072,-242.669085496448,126.090266657273,-0.160933486625711,24.4781517044873
sc212,6820,6830,5.336,4.598,5.022,0.138,0.862,0,-0.34,0.06674367967967,1217.90492028412,-228.888370263536,157.609635271684,1.10802985948029,28.5521325120018
sc213,6833,6895,5.70142857142857,4.06114285714286,5.41428571428571,0.12,0.746,0.134,-0.4021,0.106857120614366,1797.55396196916,-145.823715645787,120.279757582249,5.29344902691335,25.8425693250392
sc215,6895,6898,6.26333333333333,3.98,5.515,0.125,0.875,0,-0.25,0.12192703546106,1810.64911777027,-99.2486868635555,122.915723540172,2.4817960778312,16.4440010330438
sc217,6906,6925,6.275,4.1675,5.8575,0,0.741,0.259,0.6808,0.237168661496235,1569.5282529373,-62.7374966794924,134.378107502082,-20.8137647100233,26.1661679455059
sc220,6957,7050,5.52096153846154,3.93615384615385,5.52730769230769,0.097,0.828,0.074,-0.77,0.111739879349791,1553.64392290533,-170.630711063639,125.294146682118,5.30610753275244,26.1871824723985
sc221,7054,7119,5.18684210526316,3.98877192982456,5.27982456140351,0.144,0.752,0.104,-0.8641,0.075282378726053,2224.28845168618,-189.052566511009,103.781744325095,-6.17910538600997,20.2130162475874
sc222,7120,7177,5.5635,4.056,5.68,0.086,0.8,0.114,0.2168,0.043569760670769,1778.98303570828,-283.812081627276,118.316580978321,11.2876462528322,24.1330291797349
sc223,7178,7260,5.1628125,4.12765625,5.29984375,0.103,0.876,0.021,-0.9734,0.187866907446052,1908.32160503461,-55.4492476531978,116.18550413684,-21.690035409164,24.3053161489989
sc225,7265,7275,5.07333333333333,4.22888888888889,5.15222222222222,0.148,0.817,0.035,-0.7767,0.163424555914776,2565.58063268243,-77.3936446631279,81.5448195039239,-3.46420616352579,30.5148103896735
sc227,7293,7445,5.56219512195122,4.22926829268293,5.61585365853659,0.107,0.716,0.176,0.9287,0.021364070146077,1499.93702081549,-338.416464229698,128.77691098669,10.043674980227,27.6025549839059
