"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"4987.0","5009.0","0.023","0.925","0.053","0.0","0.18787394123654383"
"5010.0","5018.0","0.0","0.952","0.048","0.2037","0.060149874153430045"
"5019.0","5029.0","0.15","0.747","0.102","-0.7163","0.20313096476422948"
"5030.0","5041.0","0.072","0.724","0.203","0.6526","0.06165431352154691"
"5042.0","5047.0","0.112","0.888","0.0","-0.5267","0.09769893038093595"
"5048.0","5053.0","0.0","1.0","0.0","0.0","0.09618646914387513"
"5054.0","5059.0","0.0","1.0","0.0","0.0","0.17670676662251844"
"5060.0","5065.0","0.101","0.899","0.0","-0.466","0.13331558940439217"
"5066.0","5071.0","0.217","0.783","0.0","-0.3612","0.14382902849833265"
"5072.0","5089.0","0.269","0.731","0.0","-0.9616","0.1625833973249829"
"5090.0","5096.0","0.133","0.644","0.223","0.7906","0.06576291660190094"
"5101.0","5143.0","0.0","0.914","0.086","0.6249","0.0746392608389261"
"5221.0","5254.0","0.085","0.879","0.036","-0.8819","0.07224727251267767"
"5255.0","5263.0","0.202","0.75","0.049","-0.9382","0.15700211206274395"
"5264.0","5270.0","0.107","0.791","0.102","-0.0772","0.2669474856715592"
"5271.0","5276.0","0.0","0.966","0.034","0.0258","0.23053757989907128"
"5277.0","5358.0","0.059","0.894","0.047","-0.8447","0.1819165938608786"
"5364.0","5372.0","0.032","0.925","0.043","0.1531","0.029254260472765237"
"5373.0","5381.0","0.0","1.0","0.0","0.0","0.03797234667493039"
"5382.0","5395.0","0.044","0.927","0.029","-0.2905","0.16809871069726817"
"5396.0","5489.0","0.129","0.77","0.101","-0.8445","0.1532971817343771"
"5490.0","5504.0","0.032","0.767","0.201","0.9219","0.03765528240880996"
"5505.0","5521.0","0.068","0.852","0.08","0.2244","0.09329172047497211"
"5522.0","5527.0","0.084","0.916","0.0","-0.636","0.03399187941262129"
"5528.0","5577.0","0.138","0.835","0.027","-0.991","0.17202603663257812"
"5578.0","5587.0","0.042","0.828","0.13","0.68","0.13236277564797577"
"5605.0","5617.0","0.147","0.853","0.0","-0.6908","0.055489052335939426"
"5618.0","5623.0","0.136","0.864","0.0","-0.6229","0.05580593379408827"
"5628.0","5642.0","0.073","0.828","0.099","0.3802","0.05210308821386433"
"5643.0","5644.0","0.256","0.744","0.0","-0.4767","0.02544346016110214"
"5645.0","5647.0","0.0","1.0","0.0","0.0","0.043087398160508994"
"5648.0","5650.0","0.0","1.0","0.0","0.0","0.04734967241789829"
"5651.0","5660.0","0.0","0.925","0.075","0.2942","0.060927636321714114"
"5664.0","5665.0","0.151","0.753","0.097","-0.128","0.06523709240190398"
"5667.0","5669.0","0.0","0.909","0.091","0.0516","0.1007513586331878"
"5670.0","5674.0","0.256","0.744","0.0","-0.5848","0.18645074639291503"
"5676.0","5740.0","0.0","1.0","0.0","0.0","0.2883525326588328"
"5697.0","5700.0","0.286","0.714","0.0","-0.3818","0.2618448238746027"
"5701.0","5712.0","0.116","0.851","0.033","-0.7258","0.17943893281229603"
"5720.0","5727.0","0.068","0.706","0.226","0.5574","0.3599351777105862"
"5729.0","5735.0","0.0","0.801","0.199","0.8734","0.2975237024837569"
"5745.0","5750.0","0.0","0.844","0.156","0.7579","0.2997027281395791"
"5751.0","5755.0","0.271","0.69","0.038","-0.8689","0.3283843552324239"
"5763.0","5775.0","0.11","0.793","0.097","-0.4359","0.2918214508130774"
"5776.0","5780.0","0.142","0.795","0.063","-0.5242","0.0660774739841781"
"5783.0","5799.0","0.083","0.732","0.185","0.644","0.06464620481896123"
"5800.0","5886.0","0.067","0.755","0.178","0.9862","0.029870101715689115"
"5891.0","5902.0","0.0","1.0","0.0","0.0","0.29107738293185237"
"5903.0","5906.0","0.0","1.0","0.0","0.0","0.2946574125989839"
"5906.0","5910.0","0.149","0.683","0.168","0.1531","0.2259575277442663"
"5911.0","5916.0","0.159","0.746","0.095","-0.4404","0.0374245855937886"
"5920.0","5950.0","0.142","0.713","0.145","0.1007","0.041840981484707475"
"5962.0","5970.0","0.072","0.819","0.109","0.4404","0.0293562767475341"
"5977.0","6060.0","0.099","0.843","0.059","-0.9561","0.03226341246999177"
"6065.0","6083.0","0.04","0.921","0.039","0.2263","0.046246868950717675"
"6085.0","6093.0","0.09","0.766","0.144","0.9506","0.0631037879376202"
"6163.0","6302.0","0.034","0.843","0.123","0.9924","0.06122199691842231"
"6303.0","6307.0","0.159","0.822","0.018","-0.851","0.17511361361711394"
"6308.0","6320.0","0.19","0.781","0.03","-0.9169","0.053191281339079605"
"6321.0","6330.0","0.162","0.703","0.135","0.0258","0.19220805345951483"
"6331.0","6333.0","0.163","0.837","0.0","-0.4404","0.21549800951668985"
"6333.0","6335.0","0.189","0.811","0.0","-0.2023","0.11307942563938855"
"6334.0","6336.0","0.096","0.717","0.187","0.3182","0.11050755926685972"
"6337.0","6339.0","0.0","1.0","0.0","0.0","0.10891678413922434"
"6339.0","6341.0","0.0","1.0","0.0","0.0","0.10939023676852955"
"6342.0","6344.0","0.0","1.0","0.0","0.0","0.1395632601799133"
"6344.0","6346.0","0.0","0.914","0.086","0.1531","0.1352575841921846"
"6347.0","6349.0","0.437","0.563","0.0","-0.4767","0.12471698319761598"
"6349.0","6351.0","0.203","0.797","0.0","-0.6249","0.1116834045860507"
"6352.0","6354.0","0.0","1.0","0.0","0.0","0.1502306371929853"
"6354.0","6356.0","0.0","1.0","0.0","0.0","0.13971800415100988"
"6357.0","6359.0","0.14","0.86","0.0","-0.5994","0.2160129421620921"
"6359.0","6361.0","0.0","1.0","0.0","0.0","0.20681695952805781"
"6362.0","6364.0","0.153","0.814","0.033","-0.6369","0.16171194184819693"
"6364.0","6366.0","0.146","0.619","0.235","0.5974","0.20791307457746097"
"6367.0","6369.0","0.326","0.674","0.0","-0.5255","0.4553156533073931"
"6369.0","6371.0","0.078","0.791","0.131","0.5434","0.12679260244078933"
"6372.0","6374.0","0.0","1.0","0.0","0.0","0.1336530132337323"
"6374.0","6376.0","0.205","0.795","0.0","-0.8442","0.10021935479166355"
"6377.0","6379.0","0.208","0.683","0.109","-0.4939","0.19935743974607173"
"6379.0","6381.0","0.229","0.701","0.07","-0.6369","0.21552117460112333"
"6382.0","6384.0","0.229","0.771","0.0","-0.743","0.23383310067020632"
"6384.0","6386.0","0.311","0.689","0.0","-0.8832","0.2637379365178198"
"6387.0","6389.0","0.302","0.698","0.0","-0.5994","0.3302763905101693"
"6389.0","6391.0","0.0","1.0","0.0","0.0","0.35681603310043325"
"6392.0","6394.0","0.312","0.56","0.128","-0.5106","0.14295809448105967"
"6394.0","6396.0","0.467","0.533","0.0","-0.7906","0.29571075299876964"
"6397.0","6399.0","0.233","0.767","0.0","-0.807","0.25388628443299216"
"6399.0","6401.0","0.249","0.586","0.165","-0.5106","0.1558322330967021"
"6402.0","6404.0","0.204","0.796","0.0","-0.7088","0.24716476012101096"
"6404.0","6406.0","0.0","1.0","0.0","0.0","0.38380867542320596"
"6407.0","6409.0","0.0","1.0","0.0","0.0","0.4787666968580692"
"6409.0","6411.0","0.0","0.768","0.232","0.5346","0.31550493672980584"
"6412.0","6414.0","0.456","0.544","0.0","-0.6908","0.20042539739070864"
"6414.0","6427.0","0.129","0.817","0.054","-0.7177","0.13460095347809334"
"6416.0","6429.0","0.122","0.799","0.078","-0.2382","0.10455071307451556"
"6419.0","6432.0","0.0","0.92","0.08","0.0772","0.1370232042309503"
"6430.0","6436.0","0.126","0.874","0.0","-0.6996","0.16174637639313633"
"6432.0","6438.0","0.0","0.93","0.07","0.0516","0.10824268610503214"
"6435.0","6441.0","0.126","0.874","0.0","-0.5994","0.17132647267986387"
"6437.0","6443.0","0.141","0.693","0.165","0.2263","0.2222427217267179"
"6440.0","6446.0","0.132","0.777","0.091","-0.296","0.287347059540011"
"6442.0","6448.0","0.113","0.887","0.0","-0.5719","0.2517827047635914"
"6445.0","6451.0","0.244","0.756","0.0","-0.8126","0.1871746540584753"
"6447.0","6453.0","0.066","0.934","0.0","-0.0516","0.14866880014705117"
"6472.0","6478.0","0.104","0.896","0.0","-0.6486","0.1106638848892858"
"6474.0","6480.0","0.224","0.776","0.0","-0.5994","0.08277611865848895"
"6477.0","6483.0","0.109","0.853","0.038","-0.5106","0.1114689531438834"
"6479.0","6485.0","0.257","0.743","0.0","-0.8126","0.1545861395105248"
"6482.0","6488.0","0.17","0.697","0.133","-0.296","0.19513929983121267"
"6484.0","6490.0","0.0","1.0","0.0","0.0","0.261042085154971"
"6487.0","6493.0","0.088","0.863","0.049","-0.2617","0.2182726706118125"
"6489.0","6495.0","0.084","0.8","0.116","-0.0423","0.23727425831143814"
"6492.0","6498.0","0.177","0.767","0.056","-0.6249","0.16616090956040472"
"6494.0","6500.0","0.0","1.0","0.0","0.0","0.16958053773288237"
"6497.0","6503.0","0.0","0.94","0.06","0.1531","0.2061079800747576"
"6499.0","6505.0","0.173","0.756","0.071","-0.5106","0.2310031238357908"
"6502.0","6508.0","0.0","1.0","0.0","0.0","0.26270392112412727"
"6504.0","6510.0","0.288","0.712","0.0","-0.8172","0.21106517783101594"
"6507.0","6513.0","0.035","0.89","0.074","0.3971","0.2546816430787617"
"6509.0","6515.0","0.0","1.0","0.0","0.0","0.2909214257628355"
"6512.0","6518.0","0.2","0.718","0.082","-0.5106","0.259603034173013"
"6514.0","6520.0","0.0","1.0","0.0","0.0","0.15331691514935575"
"6517.0","6523.0","0.109","0.818","0.073","-0.2023","0.09712411481305838"
"6519.0","6525.0","0.0","0.809","0.191","0.5824","0.10067571069458754"
"6522.0","6528.0","0.0","1.0","0.0","0.0","0.12820284154132455"
"6524.0","6530.0","0.167","0.833","0.0","-0.1531","0.11635171644082154"
"6527.0","6533.0","0.228","0.772","0.0","-0.8577","0.1845643538501524"
"6529.0","6535.0","0.188","0.672","0.14","-0.4721","0.2237745856720812"
"6532.0","6538.0","0.153","0.784","0.063","-0.5106","0.30741776764133427"
"6534.0","6540.0","0.318","0.682","0.0","-0.636","0.252128562167753"
"6537.0","6543.0","0.0","1.0","0.0","0.0","0.16320686693164746"
"6539.0","6545.0","0.0","0.862","0.138","0.1531","0.1435705868709097"
"6542.0","6548.0","0.0","1.0","0.0","0.0","0.12119117205972711"
"6544.0","6550.0","0.252","0.748","0.0","-0.4003","0.15152660810337826"
"6547.0","6553.0","0.0","0.862","0.138","0.296","0.16591245664493162"
"6549.0","6555.0","0.0","0.918","0.082","0.1531","0.1973153869543446"
"6552.0","6558.0","0.0","0.455","0.545","0.7184","0.1417758758971339"
"6554.0","6560.0","0.209","0.708","0.082","-0.5411","0.11660943395635986"
"6557.0","6563.0","0.233","0.767","0.0","-0.7906","0.1067852197542789"
"6559.0","6565.0","0.254","0.746","0.0","-0.6249","0.24552950805609028"
"6562.0","6568.0","0.0","1.0","0.0","0.0","0.26359445950257127"
"6564.0","6570.0","0.245","0.755","0.0","-0.5994","0.23538469193508213"
"6567.0","6573.0","0.132","0.778","0.09","-0.2714","0.12079082113284607"
"6569.0","6575.0","0.145","0.855","0.0","-0.296","0.13984285052589088"
"6572.0","6578.0","0.0","1.0","0.0","0.0","0.1760046368008028"
"6574.0","6580.0","0.151","0.793","0.055","-0.6124","0.1395470009796481"
"6577.0","6583.0","0.141","0.764","0.095","-0.4588","0.10917466014130169"
"6579.0","6585.0","0.059","0.941","0.0","-0.296","0.1277355518389142"
"6582.0","6588.0","0.187","0.813","0.0","-0.5994","0.2658715293809724"
"6584.0","6590.0","0.394","0.606","0.0","-0.4939","0.27257323705162084"
"6587.0","6593.0","0.0","1.0","0.0","0.0","0.20355164958924765"
"6589.0","6595.0","0.07","0.93","0.0","-0.5994","0.14507879068485435"
"6592.0","6598.0","0.083","0.828","0.09","0.0258","0.20715998670988936"
"6594.0","6600.0","0.065","0.935","0.0","-0.1531","0.2642091048140448"
"6597.0","6603.0","0.119","0.86","0.021","-0.636","0.29512761600256043"
"6599.0","6605.0","0.299","0.701","0.0","-0.5719","0.20272198941332256"
"6602.0","6608.0","0.0","1.0","0.0","0.0","0.08407044536828179"
"6604.0","6610.0","0.145","0.855","0.0","-0.5994","0.17450569808528366"
"6607.0","6613.0","0.0","0.782","0.218","0.6792","0.1893119086056636"
"6609.0","6615.0","0.362","0.638","0.0","-0.6249","0.19413796701765354"
"6612.0","6618.0","0.0","1.0","0.0","0.0","0.08325103460796111"
"6614.0","6620.0","0.0","1.0","0.0","0.0","0.08686429683419682"
"6617.0","6623.0","0.0","1.0","0.0","0.0","0.1012728229882363"
"6619.0","6625.0","0.0","1.0","0.0","0.0","0.13454441965878444"
"6622.0","6628.0","0.098","0.902","0.0","-0.0516","0.14861355623721928"
"6624.0","6630.0","0.347","0.653","0.0","-0.4926","0.15079676071344644"
"6627.0","6633.0","0.0","0.839","0.161","0.3182","0.13533757095932256"
"6629.0","6635.0","0.187","0.813","0.0","-0.5994","0.11882886551171834"
"6632.0","6638.0","0.0","0.73","0.27","0.3802","0.10094545593856544"
"6634.0","6640.0","0.418","0.582","0.0","-0.5551","0.09826302686553105"
"6637.0","6643.0","0.175","0.657","0.168","-0.0258","0.1301749366848503"
"6639.0","6645.0","0.0","1.0","0.0","0.0","0.23512719613959387"
"6642.0","6648.0","0.0","1.0","0.0","0.0","0.2731237542946283"
"6644.0","6650.0","0.155","0.845","0.0","-0.296","0.2842793447005932"
"6647.0","6653.0","0.223","0.777","0.0","-0.5574","0.19424512134265692"
"6649.0","6655.0","0.0","1.0","0.0","0.0","0.17710050204588415"
"6652.0","6658.0","0.0","1.0","0.0","0.0","0.1851585154287616"
"6654.0","6660.0","0.166","0.766","0.068","-0.765","0.19533314196548002"
"6657.0","6663.0","0.375","0.625","0.0","-0.4939","0.1858707412633578"
"6666.0","6684.0","0.151","0.763","0.087","-0.753","0.07112439375177149"
"6668.0","6686.0","0.0","1.0","0.0","0.0","0.0403649462909824"
"6671.0","6689.0","0.0","1.0","0.0","0.0","0.049131830613376636"
"6673.0","6691.0","0.0","1.0","0.0","0.0","0.053920809005875155"
"6676.0","6694.0","0.0","1.0","0.0","0.0","0.05733593321706238"
"6678.0","6696.0","0.254","0.746","0.0","-0.6249","0.06331697759633968"
"6681.0","6699.0","0.0","1.0","0.0","0.0","0.07180940620400315"
"6683.0","6701.0","0.225","0.775","0.0","-0.7269","0.07832284324437072"
"6686.0","6704.0","0.085","0.915","0.0","-0.126","0.09286953549680536"
"6688.0","6706.0","0.181","0.694","0.125","-0.296","0.1135289539980061"
"6691.0","6709.0","0.231","0.579","0.19","0.128","0.12119885252961318"
"6693.0","6711.0","0.318","0.682","0.0","-0.2023","0.1423262495924646"
"6696.0","6714.0","0.07","0.93","0.0","-0.0516","0.1596558047500109"
"6698.0","6716.0","0.224","0.776","0.0","-0.6705","0.19959232053807324"
"6701.0","6719.0","0.199","0.801","0.0","-0.126","0.21808371328886592"
"6703.0","6721.0","0.0","1.0","0.0","0.0","0.23543331610746487"
"6706.0","6724.0","0.212","0.788","0.0","-0.6249","0.22217487782280523"
"6708.0","6726.0","0.348","0.652","0.0","-0.75","0.22476911472089572"
"6711.0","6729.0","0.066","0.934","0.0","-0.0516","0.22002661531084652"
"6713.0","6731.0","0.209","0.791","0.0","-0.6808","0.22152399622212768"
"6716.0","6734.0","0.0","1.0","0.0","0.0","0.19350505471718937"
"6718.0","6736.0","0.328","0.672","0.0","-0.5994","0.1621776231600773"
"6721.0","6739.0","0.0","1.0","0.0","0.0","0.1435747797728389"
"6723.0","6741.0","0.085","0.915","0.0","-0.0516","0.13477117876408498"
"6726.0","6744.0","0.338","0.662","0.0","-0.6249","0.14662359059916896"
"6728.0","6746.0","0.0","1.0","0.0","0.0","0.12468434142283853"
"6731.0","6749.0","0.0","1.0","0.0","0.0","0.12422796205006617"
"6733.0","6751.0","0.0","1.0","0.0","0.0","0.11780791532430712"
"6736.0","6754.0","0.0","0.909","0.091","0.1531","0.12983924658014193"
"6738.0","6756.0","0.265","0.573","0.161","-0.4404","0.15724497779528013"
"6741.0","6759.0","0.0","1.0","0.0","0.0","0.15897976435184646"
"6743.0","6761.0","0.39","0.61","0.0","-0.4926","0.16611873212599607"
"6746.0","6764.0","0.189","0.811","0.0","-0.2023","0.18564336860325847"
"6748.0","6766.0","0.211","0.789","0.0","-0.34","0.18883435353149342"
"6751.0","6769.0","0.427","0.573","0.0","-0.8979","0.19449730490509587"
"6753.0","6771.0","0.0","1.0","0.0","0.0","0.21158747423259974"
"6756.0","6774.0","0.089","0.849","0.062","-0.1779","0.2302273412823288"
"6758.0","6776.0","0.0","1.0","0.0","0.0","0.2367111236451782"
"6761.0","6779.0","0.182","0.818","0.0","-0.7003","0.23534732171786205"
"6763.0","6781.0","0.21","0.79","0.0","-0.6114","0.22331585613855734"
"6766.0","6784.0","0.24","0.76","0.0","-0.8356","0.19401887063784168"
"6768.0","6786.0","0.218","0.782","0.0","-0.5994","0.2298099784634783"
"6771.0","6789.0","0.37","0.63","0.0","-0.6908","0.22062875172490137"
"6773.0","6791.0","0.0","1.0","0.0","0.0","0.1870574774380106"
"6776.0","6794.0","0.151","0.849","0.0","-0.5994","0.14748639934475558"
"6778.0","6796.0","0.281","0.719","0.0","-0.4404","0.14003272391749688"
"6781.0","6799.0","0.152","0.686","0.162","0.0516","0.1405872244840149"
"6783.0","6801.0","0.146","0.854","0.0","-0.34","0.16874721124552666"
"6786.0","6804.0","0.206","0.534","0.26","0.1779","0.18021346604201116"
"6788.0","6806.0","0.203","0.64","0.157","-0.3818","0.1628810719667549"
"6791.0","6809.0","0.119","0.881","0.0","-0.4767","0.16979500058298264"
"6793.0","6811.0","0.256","0.605","0.14","-0.3612","0.16698566418900293"
"6796.0","6814.0","0.176","0.824","0.0","-0.8481","0.1559511788125849"
"6798.0","6816.0","0.0","1.0","0.0","0.0","0.15410018080945176"
"6801.0","6819.0","0.218","0.782","0.0","-0.5994","0.14136528576109234"
"6803.0","6821.0","0.0","1.0","0.0","0.0","0.10213777777639643"
"6806.0","6824.0","0.0","0.737","0.263","0.3612","0.10056010657945236"
"6808.0","6826.0","0.206","0.794","0.0","-0.5994","0.08284618732513911"
"6811.0","6829.0","0.134","0.695","0.171","0.1779","0.09729072058846447"
"6813.0","6831.0","0.0","0.829","0.171","0.6782","0.14784622856496962"
"6816.0","6834.0","0.281","0.719","0.0","-0.5994","0.20620034795556896"
"6818.0","6836.0","0.043","0.855","0.103","0.3987","0.20816053754257935"
"6821.0","6839.0","0.069","0.743","0.189","0.4767","0.21161196008025823"
"6823.0","6841.0","0.52","0.48","0.0","-0.7639","0.21466670832896426"
"6826.0","6844.0","0.255","0.745","0.0","-0.34","0.2735846841370506"
"6828.0","6846.0","0.202","0.798","0.0","-0.7955","0.2779498939051897"
"6831.0","6849.0","0.12","0.83","0.05","-0.4019","0.2513349366716706"
"6833.0","6851.0","0.464","0.536","0.0","-0.4939","0.21169630992270733"
"6836.0","6854.0","0.0","1.0","0.0","0.0","0.20503575948309186"
"6838.0","6856.0","0.0","1.0","0.0","0.0","0.20757396610645268"
"6841.0","6859.0","0.0","1.0","0.0","0.0","0.21533585125202678"
"6843.0","6861.0","0.0","1.0","0.0","0.0","0.18371214386518836"
"6846.0","6864.0","0.0","0.884","0.116","0.4389","0.18272160713328925"
"6848.0","6866.0","0.0","0.668","0.332","0.54","0.18065507693733976"
"6851.0","6869.0","1.0","0.0","0.0","-0.1511","0.1760040896920572"
"6853.0","6871.0","0.224","0.776","0.0","-0.3818","0.16934530972356815"
"6856.0","6874.0","0.0","0.892","0.108","0.2344","0.1593716803460927"
"6858.0","6876.0","0.057","0.766","0.177","0.5423","0.15902123307176258"
"6861.0","6879.0","0.156","0.844","0.0","-0.4003","0.1727098131345646"
"6863.0","6881.0","0.091","0.909","0.0","-0.0516","0.16760051211790528"
"6866.0","6884.0","0.123","0.71","0.167","0.1759","0.13369091484675177"
"6868.0","6886.0","0.196","0.717","0.087","-0.4404","0.14982263931725442"
"6871.0","6889.0","0.0","0.82","0.18","0.0258","0.16125609713714634"
"6873.0","6891.0","0.0","1.0","0.0","0.0","0.17325109269477318"
