"Scene Start","Scene End","neg","neu","pos","compound","Audio Level"
"2063.0","2065.0","0.0","1.0","0.0","0.0","0.5765547814644203"
"2069.0","2116.0","0.134","0.808","0.058","-0.9283","0.5211959250063377"
"2119.0","2167.0","0.126","0.773","0.101","-0.5411","0.3308653718644198"
"2168.0","2180.0","0.0","1.0","0.0","0.0","0.045856042170395545"
"2181.0","2200.0","0.111","0.841","0.047","-0.4898","0.381315345887261"
"2201.0","2205.0","0.0","1.0","0.0","0.0","0.5730125357446676"
"2220.0","2235.0","0.049","0.861","0.09","0.453","0.38645036772053915"
"2236.0","2305.0","0.049","0.873","0.079","0.8741","0.2786660794624254"
"2306.0","2320.0","0.0","0.911","0.089","0.6199","0.09840252473082435"
"2321.0","2323.0","0.0","1.0","0.0","0.0","0.12236318228114583"
"2324.0","2348.0","0.208","0.699","0.093","-0.7476","0.19659424324263605"
"2349.0","2442.0","0.061","0.784","0.156","0.9545","0.0434144449662518"
"2443.0","2460.0","0.0","0.757","0.243","0.9337","0.15541519592678127"
"2461.0","2470.0","0.04","0.96","0.0","-0.516","0.12455282836483732"
"2471.0","2493.0","0.026","0.925","0.049","0.6184","0.092790525960673"
"2494.0","2520.0","0.068","0.904","0.028","-0.4871","0.03663273256292596"
"2525.0","2608.0","0.103","0.897","0.0","-0.1531","0.14430532101518903"
"2608.0","2809.0","0.081","0.827","0.092","0.5815","0.18234355703338656"
"2810.0","2789.0","0.115","0.809","0.076","-0.6014","0.04285680854919653"
"2851.0","3024.0","0.072","0.826","0.102","0.9322","0.03867271743825409"
"3028.0","3070.0","0.074","0.862","0.064","-0.6388","0.04550322818459757"
"3071.0","3111.0","0.045","0.894","0.061","0.2297","0.05685254009819198"
"3140.0","3194.0","0.019","0.932","0.049","0.5859","0.2557211917957469"
"3195.0","3226.0","0.114","0.845","0.041","-0.8984","0.4254177276736181"
"3230.0","3239.0","0.087","0.913","0.0","-0.296","0.07726972492296728"
"3240.0","3248.0","0.099","0.804","0.097","-0.0516","0.8290255511422226"
"3249.0","3253.0","0.124","0.876","0.0","-0.34","1.0"
"3254.0","3262.0","0.0","0.904","0.096","0.2023","0.1822834588218908"
"3263.0","3269.0","0.0","1.0","0.0","0.0","0.12042918144335693"
"3270.0","3318.0","0.046","0.936","0.018","-0.643","0.051447725857175865"
"3319.0","3380.0","0.038","0.845","0.118","0.9455","0.09817962684712941"
"3381.0","3396.0","0.0","1.0","0.0","0.0","0.048009621040937756"
"3397.0","3411.0","0.031","0.851","0.119","0.6486","0.03807695892387288"
"3412.0","3484.0","0.061","0.817","0.121","0.9024","0.34676300865200854"
"3485.0","3498.0","0.0","1.0","0.0","0.0","0.18420872366585608"
"3505.0","3536.0","0.013","0.855","0.132","0.9605","0.3930241818080774"
"3537.0","3545.0","0.052","0.813","0.135","0.8588","0.23499078443639115"
"3546.0","3555.0","0.271","0.624","0.106","-0.7662","0.1594007486584562"
"3565.0","3581.0","0.05","0.898","0.052","0.0258","0.15349931049753276"
"3582.0","3590.0","0.212","0.788","0.0","-0.6249","0.13588764024816927"
"3591.0","3613.0","0.072","0.817","0.111","0.3853","0.30630860184189607"
"3614.0","3654.0","0.081","0.839","0.081","0.0","0.22497209294770462"
"3655.0","3684.0","0.095","0.824","0.081","0.4815","0.21179052713590288"
"3685.0","3690.0","0.094","0.906","0.0","-0.4019","0.2472392803324867"
"3693.0","3715.0","0.326","0.674","0.0","-0.6486","0.49349785012239145"
"3717.0","3793.0","0.108","0.876","0.016","-0.9551","0.48698392656815537"
"3795.0","3843.0","0.103","0.847","0.05","-0.9029","0.3603605659090526"
"3855.0","3898.0","0.078","0.884","0.038","-0.5943","0.3923278219307604"
"3899.0","4080.0","0.06","0.894","0.045","-0.5618","0.09212290017040628"
"4081.0","4101.0","0.143","0.63","0.227","0.25","0.09475364078838996"
"4102.0","4110.0","0.117","0.826","0.058","-0.5204","0.30955351508958934"
