Scene Start,Scene End,Valence,Arousal,Dominance,Vader neg,Vader neu,Vader pos,Vader compound,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
7031,7033,4.66583333333333,4.37,5.29583333333333,0.221,0.779,0,-0.7269,0.229845278882373,1465.48359413624,-67.3823289254039,138.931250271526,-13.9507816354147,30.3711631199374
7033,7035,5.21,4.11333333333333,4.62,0,1,0,0,0.334443276200819,1524.59731300192,-4.03034650992802,140.046443227882,-17.5100533835088,35.8921122345395
7033,7036,5.708125,4.5375,5.203125,0.25,0.614,0.136,-0.6369,0.334443276200819,1524.59731300192,-4.03034650992802,140.046443227882,-17.5100533835088,35.8921122345395
7036,7038,4.78714285714286,4.48285714285714,4.63428571428571,0,0.823,0.177,0.5106,0.31055339057302,1732.26708449977,3.55908719610294,129.250583794354,-16.251881557414,29.7794549871567
7047,7049,6.238,4.676,5.25,0,0.631,0.369,0.6249,0.077373321436051,1614.62374410371,-175.736181975889,132.156264948401,-2.89835296958073,21.9710518695189
7050,7055,5.72375,3.3725,5.7575,0,0.898,0.102,0.3612,0.109225511627523,1654.00730058806,-107.890620865467,132.254282863134,-22.1931552257468,34.7873024003913
7052,7057,6.515,3.77,5.41,0,1,0,0,0.137086855380772,1644.69886346029,-104.007711029688,135.63424188945,-29.4919104535788,32.2948487861689
7055,7060,5.60333333333333,4.64,5.29,0.151,0.849,0,-0.1531,0.177742564074456,1535.48265464209,-76.8468265970306,143.269393304539,-31.1434397819159,31.9609289387762
7067,7108,5.96450980392157,4.03882352941177,5.89647058823529,0.019,0.809,0.171,0.9855,0.064243026667742,2137.1817193509,-164.071572259708,107.708588564524,-30.6650572333566,23.5979039975007
7110,7210,5.83820512820513,4.0225641025641,5.63692307692308,0.028,0.835,0.137,0.9592,0.091669862787177,2024.11617360381,-125.674742448913,109.517547920076,-28.9095856287801,30.6907644470955
40,90,5.87445378151261,3.7881512605042,5.72168067226891,0.066,0.861,0.073,0.4122,0.061233794150217,2507.40188948393,-252.952739740256,89.5210015885333,10.2106606508898,24.6931236962276
92,123,5.48108695652174,3.93326086956522,5.32630434782609,0.089,0.888,0.023,-0.9056,0.040607591573849,1201.2202152867,-332.677733739766,142.338558700769,24.748204207945,29.9966870275418
124,172,5.71923076923077,3.73358974358974,5.3748717948718,0.103,0.873,0.024,-0.886,0.053703920476962,1293.38694714721,-257.040985379639,144.162182006937,5.27725498618082,22.692427249358
173,202,4.72897435897436,4.45461538461538,4.82461538461538,0.223,0.77,0.007,-0.9877,0.211420270543438,2238.70917051347,-95.5691590421465,96.1405583413347,8.86453584859499,23.8197180713638
203,205,5.35,3.762,5.234,0,1,0,0,0.021669109377795,1980.24574947107,-304.726358326286,102.192802831714,25.1682058810366,31.9532397883644
206,225,6.0885,3.4695,5.6935,0,0.873,0.127,0.783,0.012747686508498,1679.59983450706,-359.903858391232,123.079075053107,-5.85221606388501,39.2905813935316
226,233,5.05083333333333,3.98416666666667,4.78083333333333,0.156,0.795,0.048,-0.5859,0.1073603336953,2184.18826882394,-92.2164809025502,98.2503040164801,-18.591285193429,21.4140682514612
234,240,5.5325,3.8775,5.5125,0,1,0,0,0.077811219378503,1868.31364038378,-145.419895913597,119.647982624565,-8.04611173881328,21.462936398952
241,326,5.38850393700788,3.93763779527559,5.46157480314961,0.086,0.857,0.057,-0.9365,0.144191014835524,2112.85093807302,-112.294533318113,105.019682827639,-5.62698696676878,27.5276748996613
327,405,5.23847619047619,3.92085714285714,5.27952380952381,0.063,0.912,0.025,-0.8798,0.124395125544646,1625.17027845602,-176.413950257338,126.202304076556,6.98292202794059,26.1935927716555
406,513,5.75977528089888,3.94584269662921,5.50988764044944,0.035,0.897,0.068,0.8915,0.009808401835726,2195.42006763943,-384.468366605233,98.4554543894639,8.93809061544378,26.6846583004538
514,580,5.95,4.12567567567568,5.91081081081081,0.035,0.781,0.183,0.9463,0.013349057577413,1854.54120868369,-408.003091196579,105.150782998548,14.5244019697717,36.0338615760003
581,716,5.91583941605839,3.88510948905109,5.62204379562044,0.041,0.893,0.066,0.935,0.096443794994687,2721.00836229022,-120.082053737867,72.2079809873951,8.37233528551158,43.1000047005141
717,721,5.88285714285714,4.18714285714286,6,0.219,0.781,0,-0.6523,0.067732606004151,3494.68836207965,-190.418446449355,28.2251621809841,3.97310822092846,45.4329376169401
722,724,5.45,3.6,5.54,0,1,0,0,0.024621778626181,2672.69435177246,-253.813785376395,77.9158336150711,-0.386329615290063,37.5179447891546
725,774,5.66862745098039,3.70745098039216,5.57921568627451,0.065,0.846,0.089,0.6597,0.016304223319393,2053.91869739938,-372.531925708932,108.642071892956,2.33832493968051,28.2628640485718
775,1007,5.54260663507109,3.8124644549763,5.42734597156398,0.09,0.833,0.077,-0.9392,0.031098131280229,1760.51774886082,-315.579533271647,119.756770341156,-2.80444396437404,27.3775996693824
1008,1020,5.35454545454545,4.35181818181818,5.34545454545455,0.101,0.899,0,-0.5574,0.036322978817968,2106.0988748597,-215.566167487553,99.8062124232239,-2.82892588878794,25.5452775974747
1021,1291,5.61614349775785,3.92569506726457,5.51860986547085,0.081,0.819,0.1,0.9072,0.019085180860361,2294.63815312727,-365.154744475615,94.1775052296504,13.8953978696337,27.1965440886666
1292,1355,5.75591836734694,3.87979591836735,5.52224489795918,0.113,0.823,0.064,-0.8982,0.017806894050751,2216.99273030901,-348.601034896828,101.704851922333,-2.04941001066704,22.8038153045893
1440,1500,5.23666666666667,4.18462962962963,5.3287037037037,0.093,0.863,0.044,-0.973,0.0640852339426,2496.55055356858,-156.992623675145,93.1321694598443,8.70093765741341,19.7012705239775
1525,1540,6.05772727272727,3.61909090909091,5.75545454545455,0.036,0.86,0.104,0.6369,0.022112090884981,1587.48378287495,-303.327894882683,134.045818231773,10.1127152011161,27.7503862854847
1541,1944,5.73012853470437,4.05665809768638,5.5774293059126,0.072,0.846,0.082,-0.7736,0.019832665303413,1789.58916594924,-359.528690313044,118.81378554769,11.7682838024977,30.3284264323765
1945,2071,5.45713414634146,3.97371951219512,5.38878048780488,0.067,0.83,0.103,0.9779,0.176244547109911,2352.32963870944,-49.7704865098349,95.7816431586164,5.12726891822028,16.1346019310141
2072,2102,4.12166666666667,4.03944444444444,4.885,0.125,0.875,0,-0.8519,0.263430790104685,1713.80809651351,-39.1421713332486,119.058331736852,5.66847588003226,26.20680554669
2103,2198,5.70875,3.89660714285714,5.63178571428571,0.086,0.851,0.063,-0.5905,0.044375659423996,1312.1721422599,-304.232183376838,121.344822684208,17.3459474914724,32.2343266295307
2199,2270,5.78552631578947,3.88605263157895,5.88973684210526,0.025,0.87,0.105,0.8985,0.026714815101519,1234.1134747575,-367.072941744694,120.964003559428,12.42407626724,38.7089693745794
2271,2280,5.97357142857143,3.95785714285714,5.58571428571429,0,0.872,0.128,0.6124,0.030910849868714,1687.59523959048,-285.646887781684,113.061816461633,18.3401380782103,34.9752831329423
2281,2364,5.56443037974683,3.91645569620253,5.52139240506329,0.033,0.914,0.053,0.6801,0.034595095665183,1692.44670002246,-294.415458346986,110.674547141272,15.7059148750091,35.1895163039559
2365,2635,5.77327731092437,4.1022268907563,5.51886554621849,0.069,0.874,0.057,-0.9521,0.04687289331167,1684.19100613874,-333.602411754897,129.365179059193,12.6775063079206,28.2958509479745
2636,2662,5.59590909090909,4.04818181818182,5.48590909090909,0.093,0.828,0.079,0.4153,0.072874835359391,2125.52418800622,-146.454259395714,103.445458728494,-9.03131461998433,30.0149563193779
2663,2794,5.70723684210526,4.06052631578948,5.52605263157895,0.099,0.823,0.079,-0.8406,0.013124282201352,1273.6151623741,-431.417960601335,118.746246569015,25.957400122389,36.4537671935535
2800,2871,6.1254347826087,4.05260869565217,5.83326086956522,0.022,0.87,0.108,0.9009,0.016512220349476,1272.70822788112,-435.595227092204,110.352443902619,30.2340945884934,38.5646728607959
2872,2920,5.39106382978723,4.1263829787234,5.4563829787234,0.179,0.689,0.132,-0.8718,0.034658891270487,2018.97740490705,-255.788353421095,100.366680322434,6.04372109302453,31.8583063010003
2921,2952,5.67333333333333,3.82777777777778,5.52740740740741,0.094,0.835,0.071,-0.6808,0.037857586995844,1791.50413872275,-225.957852382332,112.116158692064,-9.4622140634173,38.3611441982871
2953,3010,5.4236,4.5388,5.4408,0.222,0.751,0.027,-0.9531,0.054252927181821,1440.03334768266,-278.681192891801,138.82684555221,3.02727697734975,29.3989975997173
3011,3140,5.66324324324324,4.13243243243243,5.67162162162162,0.071,0.853,0.076,0.212,0.113612194712965,2480.92214299528,-207.492311323918,83.6763576748353,8.77746061296887,31.2499282868087
3028,3032,5.92125,3.39,5.87,0.083,0.917,0,-0.4199,0.139262316519306,2688.1776576895,-78.4946605310787,74.6787333081958,10.0302218729745,31.1548948615924
3141,3150,5.5875,4.565,5.3625,0.127,0.817,0.057,-0.4738,0.034496076038547,1095.72752978076,-325.921910128185,151.089607599838,21.9916258873958,36.4832633072922
3185,3197,5.41625,4.425,5.491875,0.122,0.784,0.094,-0.34,0.147616695363425,1689.03189407139,-121.712563033696,123.471606527508,-10.3163225284252,31.1303497264269
3198,3200,6.23,3.5,6.455,0,1,0,0,0.011153753409332,1731.12134756519,-403.634678326808,99.0893891342207,14.5180543506719,32.5133851052076
3201,3255,5.7451724137931,4.13948275862069,5.62172413793103,0.123,0.718,0.159,0.743,0.03817984501492,2082.65205681308,-314.749207485994,108.615535863581,4.09474521595683,18.767867792959
3259,3267,6.37714285714286,3.79428571428571,5.80714285714286,0.101,0.899,0,-0.5267,0.021566200038936,1834.96301004631,-292.348754353045,109.976022378623,19.4479871528336,35.6890968631801
3268,3295,5.631,3.81666666666667,5.339,0.049,0.773,0.178,0.9562,0.081061571973007,1910.54962824868,-185.569165130557,115.077585896431,-9.42625943753228,22.4537395036794
3296,3335,5.29736842105263,4.58210526315789,5.33421052631579,0.105,0.8,0.095,-0.4291,0.020201365571621,2118.86374669812,-326.533551040373,90.3738904071592,10.370813629601,30.9154396115339
3336,3365,6.06,3.78625,5.819375,0.025,0.941,0.035,0.2023,0.009604944467968,1399.32861466959,-436.167156849136,113.478085341932,27.7999246099974,31.3975752608124
3669,3820,5.86298507462687,4.03492537313433,5.61134328358209,0.103,0.826,0.07,-0.8608,0.010389868546387,1928.62778265189,-420.869195792683,98.7098105195702,26.6121609899202,32.1253030961028
3821,3915,6.11526315789474,4.14228070175439,5.8519298245614,0.04,0.814,0.146,0.9909,0.008806389020785,2257.57993135035,-452.878777839992,95.063544538616,29.0967908527291,27.5116676229384
3924,4024,5.41723404255319,4.13872340425532,5.28531914893617,0.05,0.839,0.111,0.9399,0.015297114183638,1988.92954700628,-385.595862030394,90.5132417452792,27.7810061646808,45.7283199426264
4040,4066,5.71391304347826,3.71869565217391,5.45478260869565,0.025,0.975,0,-0.2023,0.120678358563408,2964.05637192746,-83.6821713512614,61.089531464381,-0.436789050002824,36.0206752251383
4135,4158,5.33894736842105,3.75105263157895,5.36315789473684,0.086,0.803,0.111,0.3313,0.019698290444864,1132.08903151072,-376.028624701564,140.23301413732,30.3082691242844,30.2782982823025
4260,4352,5.9536170212766,3.9963829787234,5.66702127659575,0.058,0.858,0.084,0.7212,0.007294545455361,2217.41446624148,-445.263327858016,95.5718228671926,11.3010509350066,27.3816804112596
4353,4365,5.84142857142857,4.11285714285714,5.77,0.038,0.905,0.057,0.4215,0.006685075693287,2307.129700961,-437.445295881534,95.3667754872158,16.777831641701,18.8762814409498
4366,4645,5.88823529411765,3.89084033613445,5.78991596638656,0.072,0.81,0.117,0.9651,0.007999925122828,2233.90907314021,-439.625065411902,94.5120051608537,19.1857698310669,26.9971573912049
4646,4669,5.80333333333333,3.69277777777778,5.83666666666667,0.075,0.819,0.106,0.5574,0.002706713645004,2499.30128519234,-513.906921155138,83.7409112119276,20.2710930046101,26.3115884913918
4680,4685,5.98444444444445,3.72444444444444,5.76111111111111,0,0.88,0.12,0.4588,0.021629542317138,2885.02036082728,-259.836642535079,68.8668225842848,15.6257155326893,28.8949398232979
4710,4731,5.67333333333333,3.93740740740741,5.4037037037037,0.08,0.898,0.022,-0.6908,0.035299934100173,2090.76250585469,-267.461629553467,95.4188561997036,26.5257894945683,32.6334839545488
4732,4734,4.56666666666667,4.66,4.37666666666667,0.357,0.643,0,-0.8309,0.010859116859028,3235.69030467442,-292.151925078674,70.475553655084,2.37217294714919,13.9262152736324
4735,4760,5.77090909090909,4.14363636363636,5.57090909090909,0.019,0.923,0.058,0.6121,0.017633980106725,2042.47913817525,-324.066183641088,108.692877017389,2.08826114414065,28.5991404585406
4761,4763,3.24,4.36,3.78,0.302,0.698,0,-0.3802,0.014354871544243,1846.82173673237,-330.450643219661,110.486294993761,-2.68307828247981,27.1840306840183
4768,4779,5.13666666666667,4.09666666666667,5.14666666666667,0.238,0.762,0,-0.7562,0.036934651310735,2306.6485466827,-182.144484689722,98.9264556648418,-9.54617598902048,19.4594802995327
4788,4798,4.62153846153846,4.51076923076923,5.00307692307692,0.251,0.749,0,-0.8415,0.223892232101625,2905.4999939273,-0.117093743830178,74.8443068502165,0.533104308586349,17.4096565951017
4804,4828,5.69647058823529,3.83941176470588,5.11176470588235,0.125,0.836,0.04,-0.6597,0.061101140240413,2597.58540762584,-136.698107107408,87.9455192730052,-3.37347269419241,22.92786250223
4829,4835,5.70571428571429,3.6,5.8,0,1,0,0,0.015617879350103,2063.22246717852,-293.989263343556,113.021028064447,-26.2627859834552,17.9388385425329
4836,4840,4.726,4.338,4.766,0.167,0.833,0,-0.25,0.070701896659286,1436.86200943892,-155.976912398773,151.120207002405,-24.8968116528019,30.6001584943954
4840,4844,5.39666666666667,3.82666666666667,5.99333333333333,0,1,0,0,0.030006909304712,2537.00777032512,-250.411436303495,92.9166134564641,-7.36408037899763,19.3605589461679
4845,4850,5.39,3.75666666666667,5.82666666666667,0,0.714,0.286,0.4939,0.017585930523261,2330.12921665679,-239.625114824528,101.688024143433,-21.647513695425,20.436916633808
4863,4870,5.2975,3.40375,4.965,0.073,0.927,0,-0.2023,0.035018134412492,2042.93068627502,-240.077649804323,107.347845683385,-7.93208847161533,28.6516405113675
4870,4875,6.99,3.545,5.425,0.095,0.779,0.126,0.1779,0.018911299516226,2127.58347399479,-296.832590778766,96.6031032510815,-16.9751510115734,35.0751518943588
4877,4884,5.52,3.32,4.65,0,1,0,0,0.020948317741211,1413.71492777111,-309.766456351553,138.666119135802,-25.955533833227,21.1974138851425
4888,4890,4.93333333333333,3.10333333333333,5.06,0,1,0,0,0.006003801490934,2598.87593801303,-370.645192167126,82.5375554104285,1.74278971057676,25.2428212750462
4895,4916,5.228,3.486,5.182,0,1,0,0,0.006435957161884,1772.80379950522,-409.075512520509,109.476021889973,0.999441181283496,26.50589556824
4940,4945,5.41875,3.58125,5.44625,0,1,0,0,0.028763669443488,1590.65220990923,-256.148703748181,141.62062893154,-2.21614304016723,21.8491506673023
4946,4954,6.46333333333333,4.27,5.48166666666667,0.105,0.702,0.194,0.3954,0.147301712249744,2388.95179934403,-67.9193716999128,100.926863671183,-8.91894590491532,23.7402275040745
4955,4965,5.21777777777778,4.39277777777778,5.38833333333333,0.141,0.809,0.05,-0.5709,0.160037109819281,3095.95310484945,-30.6968442437324,65.2977890255872,-15.8729596245882,13.6266155291713
4971,5004,5.62926829268293,3.87585365853659,5.65585365853659,0.029,0.95,0.021,-0.5165,0.163156927965491,2530.96842259971,-47.7196068122684,88.5366500876433,-7.461677487519,22.4360234261761
5027,5054,4.84142857142857,4.60285714285714,5.31071428571429,0.096,0.875,0.029,-0.8338,0.070787214364454,2373.24646059657,-188.193855751079,90.3553676293186,-10.2921784336239,25.9159542149791
5055,5100,5.2125,4.59333333333333,5.40166666666667,0.247,0.701,0.053,-0.9089,0.097107980612993,1944.48327515286,-154.091529965173,113.037919937592,-8.51280984003861,24.3049369276052
5105,5108,5.72714285714286,3.95214285714286,5.36642857142857,0,1,0,0,0.053373810454937,1664.29980116346,-183.378330794152,133.484679719896,-7.3306872396726,16.1166587819554
5109,5112,5.9275,3.87,5.6225,0,0.891,0.109,0.549,0.020779322508907,1683.88408474747,-291.714095046952,130.2355081221,-16.9971506880783,18.5525245792352
5112,5120,4.94533333333333,4.19733333333333,4.966,0.123,0.877,0,-0.6956,0.031671522058771,1877.01893618287,-271.174106284634,117.040092798037,-19.0882289934687,18.7103520351171
5121,5128,3.855,4.16,4.96,0.182,0.818,0,-0.4404,0.031986072445525,2093.92004294203,-251.292848559142,108.096979793602,-5.1280135356465,22.3588189446782
5129,5131,5.21571428571429,4.19,5.53,0.085,0.709,0.206,0.5267,0.019134756624776,1749.38164109662,-281.12262422689,118.71358999766,-9.99815312635578,30.587600798668
5132,5134,5.47,3.05,4.59,0,1,0,0,0.015662338636147,1745.0808655361,-315.628610376441,130.995884176403,1.0534337126996,23.0757925148459
5134,5146,5.72625,4.0875,5.6575,0,1,0,0,0.02670740890182,2090.16252980074,-257.467600209531,114.896312808935,0.178571431948669,21.4429898362775
5147,5155,5.15,3.51714285714286,5.02857142857143,0.094,0.852,0.055,-0.4215,0.062901580319967,3025.44527976126,-192.897975294758,93.2689048309272,16.1684538448007,23.1546348287221
5156,5172,5.52166666666667,4.03916666666667,5.56083333333333,0,0.95,0.05,0.2023,0.023940509310138,2407.82136319318,-286.22586737064,98.1286445291513,5.39454400383968,18.3564933814714
5187,5199,5.44307692307693,4.17576923076923,5.60346153846154,0.132,0.855,0.014,-0.884,0.114879246781976,3112.53446787082,-73.6094694567822,65.3306011389727,-4.1820936642588,23.1900584722112
5200,5207,5.35,3.84818181818182,5.37727272727273,0.166,0.834,0,-0.8201,0.01013393117325,2669.69692419893,-382.202648443964,80.2275559403861,3.6033128329,23.5259716558724
5216,5230,4.7225,4.13375,4.7025,0.183,0.817,0,-0.7998,0.014823295801881,1470.45088190033,-356.851795357997,135.006273608237,6.01691384042477,21.2845588764573
5231,5450,5.48466666666667,4.26173333333333,5.43213333333333,0.143,0.768,0.089,-0.9904,0.020754961976755,1843.58810057898,-346.71194114262,113.967540527363,5.04211377763587,26.3807120442461
5451,5468,6.262,4.372,5.622,0.034,0.821,0.145,0.7351,0.02608568203438,3731.25107946986,-340.360745086359,60.2675712293525,8.82144374281655,18.1312409694468
5469,5486,5.58538461538462,4.14692307692308,5.45538461538462,0.11,0.818,0.072,-0.1531,0.011466018182204,1662.6749130709,-377.395034243232,121.331250842522,18.5123837701527,27.1862774086976
5487,5497,5.63611111111111,4.35277777777778,6.00888888888889,0,1,0,0,0.120347498840373,1428.18282757939,-114.990161190902,144.252725678113,-8.53294597883557,27.1305173965827
5498,5605,5.76872093023256,4.22732558139535,5.46383720930233,0.094,0.795,0.11,0.7709,0.012596020595891,2121.97953573429,-385.140320532516,105.198096770447,19.9462375407268,28.7889960360133
5611,5667,5.33406976744186,4.06325581395349,5.45511627906977,0.108,0.85,0.042,-0.9701,0.017677558682181,1503.60630087823,-377.537489717441,120.809388327943,31.1648578189661,31.2015137934048
5670,5685,5.337,3.72675,5.57775,0.078,0.903,0.019,-0.8053,0.01920394857061,1930.97963771765,-310.02729853689,116.509369895815,3.76959046542038,32.7861927019906
5686,5840,6.02620689655172,3.79413793103448,5.86655172413793,0.038,0.849,0.113,0.9166,0.020517173381049,1631.12726875113,-327.239241963561,125.106283630564,13.0379879433181,32.3070638460055
5845,5921,5.57975,3.9685,5.3475,0.049,0.857,0.094,0.5994,0.012530820580358,2156.3098089062,-398.837832782674,96.1262370052261,18.6692590609745,34.4193128833004
5922,5933,5.374,3.891,5.526,0.079,0.87,0.052,-0.25,0.016635451776151,1691.72732834913,-321.909915833717,126.555173137706,11.6823615228972,29.6314314672854
5934,5950,5.615,3.58333333333333,5.7,0.141,0.72,0.139,-0.0258,0.097386811367131,1730.92506839786,-266.614238072476,130.249458315153,8.12559498545979,18.4133963997361
5951,5975,5.08823529411765,3.86941176470588,5.34411764705882,0.136,0.864,0,-0.8382,0.014641112842654,1575.02064022688,-393.265925658393,116.216865139417,13.7688460563285,35.1151715617282
5975,5980,5.615,4.70333333333333,5.48,0.113,0.723,0.165,0.2023,0.012492486621926,1408.25508033722,-380.421916364596,142.234931842331,15.8804972045301,20.013186175258
5981,6065,5.42181818181818,4.03318181818182,5.49227272727273,0.096,0.871,0.033,-0.9455,0.01094228111256,2343.97520774503,-365.723889492188,92.2689672364094,14.2311094540349,31.8568910438818
6066,6102,4.9044,4.172,5.1912,0.118,0.868,0.014,-0.8143,0.097548209728218,2126.21341647733,-158.263230565045,108.167032349057,-1.32246810900893,24.2727472202
6273,6295,4.69,4.23733333333333,4.92266666666667,0.199,0.801,0,-0.872,0.064418372048,1612.02781116817,-201.142174466642,137.460952970909,0.230301375173035,17.8026614503292
6296,6305,6.39,3.93333333333333,6.16333333333333,0,0.758,0.242,0.4939,0.024179255419616,1817.89895576692,-342.23791086864,110.688240044871,4.28082291381929,39.5032021471595
6306,6328,5.39578947368421,4.24842105263158,5.19684210526316,0.077,0.903,0.02,-0.6476,0.156608414161953,2151.93277056973,-168.755087688967,97.3930060902178,-0.836895007480781,31.3180456071714
6329,6341,5.25333333333333,4.51,5.17,0.113,0.841,0.046,-0.3802,0.376053282279009,1200.12526718017,-48.3413369901774,162.733896547288,-4.37956353254785,32.3803675564029
6342,6350,4.93214285714286,4.25642857142857,5.42,0.266,0.734,0,-0.8814,0.112076760527332,3256.6287941794,-153.019478049192,57.3289484527067,10.5468263665977,18.1990960901763
6351,6443,5.12688172043011,4.34677419354839,5.32,0.117,0.834,0.049,-0.9779,0.130804063641839,2113.29128940611,-162.052135213284,112.496650040019,1.06320453878898,20.9007793024112
6444,6456,5.34875,4.184375,5.456875,0,1,0,0,0.021942319334306,2133.03487656865,-284.651370119118,112.045512710124,1.37777579432062,22.298095653375
6457,6464,6.09142857142857,3.91,5.79142857142857,0,1,0,0,0.03254010026443,2001.31681853065,-254.99230257066,114.736998340306,14.1546252120686,22.8441434775693
6465,6530,5.30070175438596,4.31210526315789,5.32877192982456,0.144,0.85,0.006,-0.981,0.218836247966673,3067.99071780336,0.033024096192638,71.0577521169197,9.04606831621168,23.095513397342
6531,6689,5.33822784810127,4.20879746835443,5.38101265822785,0.065,0.888,0.047,-0.467,0.216872997244494,2143.61556915053,-24.7250717134533,104.573307106518,-5.34110598922125,23.6902442474398
6690,6692,5.95333333333333,3.41333333333333,5.68666666666667,0,1,0,0,0.032672739957355,1307.91012330288,-282.14271647265,150.090157866583,5.36281852706638,19.9066483762307
6693,6736,6.08823529411765,3.60764705882353,6.00705882352941,0.074,0.911,0.014,-0.5979,0.039806472257996,1480.54027372189,-267.989159626271,141.76515639212,-1.0194836987718,22.7551822753183
6737,6745,5.47454545454545,3.55909090909091,5.14727272727273,0.118,0.751,0.131,-0.1111,0.020829129423506,1963.68667532806,-302.839425237477,113.614188087326,-8.79453384831671,19.3386449964634
6746,6775,4.99888888888889,4.01222222222222,5.45,0.085,0.915,0,-0.6041,0.034152653941471,1344.52059431436,-266.336209424467,148.692974717622,9.04823142681184,21.0647466367001
6776,6800,5.16969230769231,4.08569230769231,5.136,0.097,0.874,0.028,-0.932,0.020948481068541,2683.44373453192,-334.123491174335,83.2032094362394,9.09261797040227,16.4080385244671
6801,6804,5.43083333333333,4.07583333333333,5.52,0.151,0.849,0,-0.7508,0.035250719893655,1074.97401185779,-281.830128621837,166.906247261778,0.101998127414643,27.4678377936201
6805,6855,5.65027027027027,4.47837837837838,5.47405405405405,0.073,0.827,0.1,0.3527,0.132081636248582,1519.30271964764,-210.956691933115,140.013032522106,-1.13360949510961,19.1615962823558
6857,6862,5.07285714285714,3.98,5.34428571428571,0.201,0.799,0,-0.7762,0.044947288802492,2729.41522817434,-182.40186553064,86.1400859086973,-6.42557500695131,18.0590779547318
6891,6986,5.26616438356164,4.45013698630137,5.51479452054795,0.127,0.813,0.059,-0.9408,0.136638104255168,1812.56502318948,-143.673146042942,118.861645859739,-1.83165423973482,25.2801040181445
6987,6992,4.93166666666667,5.255,5.29666666666667,0.285,0.715,0,-0.7777,0.034579757639702,2029.4095285572,-233.347383224512,121.886122077941,-1.3796155111691,20.6605214792923
7045,7055,5.43666666666667,4.15666666666667,5.19476190476191,0.086,0.879,0.035,-0.5719,0.029529453578387,2010.85674081108,-217.117553785809,112.291854619335,-7.20874258741878,33.5668268491364
7060,7128,5.17316666666667,4.2315,5.25416666666667,0.128,0.846,0.026,-0.9776,0.134694677451488,1966.72040418256,-119.776871619289,120.765529484165,-6.25899728220621,22.7032039205775
7132,7155,5.38666666666667,4.20583333333333,5.70583333333333,0.113,0.887,0,-0.758,0.031913660222028,2363.2991448899,-236.530972827157,85.8618722892921,-13.5261510477544,34.8173588659568
7156,7162,5.36888888888889,4.42333333333333,5.69666666666667,0.147,0.757,0.096,-0.3151,0.016285114849002,2040.86998696181,-320.280169682102,95.2370540845529,-6.135844221925,53.3714334295928
7163,7170,5.389,3.907,5.702,0,0.949,0.051,0.3182,0.038666565154881,1876.31986275447,-206.717428468749,124.370908775102,-15.1192559941691,23.3529897184759
7171,7180,5.6725,4.3925,5.135,0.256,0.744,0,-0.5848,0.040878730810229,2059.3479008005,-207.931988739198,111.866364703077,-17.8054558621845,16.3305324894262
7200,7214,5.404,3.784,5.176,0.092,0.908,0,-0.4824,0.095568145964612,1977.28205621074,-101.230980256747,116.712141658949,-21.3126996441817,18.9324942868618
7348,7365,5.63333333333333,3.77866666666667,5.59733333333334,0.067,0.907,0.026,-0.4404,0.077280924306967,1555.53461033073,-193.864565670059,138.478295446757,2.57457072808903,34.371673970433
7385,7405,5.315,4.8025,5.4325,0.193,0.807,0,-0.5106,0.054102883353118,1804.92802341824,-236.838787687074,122.2898800968,5.1408160967092,35.4596183583008
7406,7413,5.36888888888889,3.92777777777778,5.34888888888889,0.071,0.871,0.058,-0.1027,0.012985092498953,1142.66218111833,-395.150517420864,154.407856507828,18.1311796469219,24.5001451115696
7414,7426,6.11333333333333,4.26,6.33833333333333,0.115,0.71,0.176,0.1601,0.016023732916397,1066.83324791932,-394.905258851036,149.711945385258,29.4656661410607,28.4095415954863
7427,7475,5.64571428571429,4.38714285714286,5.88,0.065,0.935,0,-0.5267,0.072214071794708,1264.86266027581,-300.047919685939,139.096974221266,19.202075565837,43.9383359394665
7490,7495,5.95333333333333,4.53166666666667,5.68666666666667,0.171,0.678,0.151,0.2714,0.055522910082439,1515.12250985859,-205.333228486461,139.61262096972,-21.4424038150374,31.1900586933695
7496,7504,5.5825,3.6275,5.42,0.064,0.936,0,-0.4199,0.066963500594619,1399.32250798189,-194.007290849142,151.493526337657,-15.5993373240159,17.0604960311646
7625,7640,4.955,4.674,5.673,0.2,0.727,0.073,-0.6588,0.218780909461827,2903.9537972369,18.0477400557063,78.5510738728164,-5.25563876144786,17.9109258962974
7641,7648,4.12,4.20272727272727,4.65727272727273,0.257,0.743,0,-0.7845,0.325157363890922,2104.45844258435,-12.7202142428857,107.643570249907,-0.543409437133282,28.5837367880658
7649,7764,5.90972222222222,3.94791666666667,5.67277777777778,0.069,0.876,0.055,-0.7217,0.039323556406215,1788.44023588283,-306.532495248803,115.057875115809,6.83092242677096,29.2789686229846
10,147,5.73683333333333,4.00816666666667,5.51366666666667,0.015,0.951,0.035,0.4374,0.032734447588579,1659.40518303605,-278.206465361856,126.332529802197,4.84549019173995,21.187051018434
148,287,5.70778350515464,3.88907216494845,5.51164948453608,0.028,0.877,0.095,0.9953,0.029380674008539,2428.34289138193,-254.793614087071,91.7576191944449,-0.122633803302566,22.5416989526504
288,347,5.54447916666667,3.94364583333333,5.43427083333333,0.052,0.908,0.04,-0.453,0.095772443903379,2188.11438905299,-134.851672251753,103.773156910348,-14.162758173062,19.7106960781342
