Movie,hv,mv,lv,ha,ma,la,hd,md,ld,Genre
ghostbusters,0.197353914002205,0.7348401323043,0.067805953693495,0.033627342888644,0.944873208379272,0.021499448732084,0.074421168687982,0.87651598676957,0.049062844542448,Comedy
ginger-snaps,0.209853445587777,0.692547552229498,0.097599002182725,0.033988150919863,0.949017773620206,0.016994075459931,0.077642656688494,0.87511693171188,0.047240411599626,Drama
gladiator,0.218243945921854,0.67404546129847,0.107710592779676,0.06819194770465,0.922299806863765,0.009508245431585,0.10028227603625,0.835982766305155,0.063734957658595,Drama
go,0.247894103489771,0.686070998796631,0.066034897713598,0.048886883273165,0.934867629362214,0.016245487364621,0.072202166064982,0.891395908543923,0.036401925391095,Comedy
gods-and-monsters,0.234803795845088,0.696460630931008,0.068735573223904,0.029622980251347,0.954347268530392,0.016029751218261,0.083739420364196,0.880738650936137,0.035521928699667,Drama
godzilla,0.210945399393327,0.725733063700708,0.063321536905966,0.049671385237614,0.936046511627907,0.014282103134479,0.072927199191102,0.87891809908999,0.048154701718908,Sci-Fi
gone-in-60-seconds,0.228859152986619,0.700510415229687,0.070630431783694,0.038212167195475,0.952131328459098,0.009656504345427,0.072975582839012,0.878190095185543,0.048834321975445,Action
good-will-hunting,0.246588559614059,0.695244658855961,0.058166781529979,0.033769813921434,0.955203308063405,0.011026878015162,0.187732598208132,0.770089593383873,0.042177808407995,Comedy
gothika,0.237562724014337,0.674408602150538,0.088028673835126,0.039139784946237,0.939498207885305,0.021362007168459,0.092903225806452,0.837562724014337,0.069534050179212,Horror
gran-torino,0.262626262626263,0.614695340501792,0.122678396871945,0.084881068752037,0.90436624307592,0.010752688172043,0.075105897686543,0.873248615184099,0.051645487129358,Drama
grand-hotel,0.241667755848909,0.700562018036858,0.057770226114234,0.032936870997255,0.950725395373154,0.016337733629591,0.098810612991766,0.867337602927722,0.033851784080512,Drama
grand-theft-parsons,0.234904410372894,0.654173764906303,0.110921824720803,0.028014385765664,0.95608555744842,0.015900056785917,0.074389551391255,0.841188718531138,0.084421730077608,Drama
gremlins-2,0.206523328945444,0.728974696504315,0.064501974550241,0.033201696650578,0.948954219686997,0.017844083662425,0.078396957729999,0.875383940324704,0.046219101945298,Horror
gremlins,0.25118875335952,0.672524291916477,0.076286954724003,0.063675832127352,0.914823237543932,0.021500930328716,0.083109365309076,0.864792226586727,0.052098408104197,Horror
grosse-point-blank,0.24332667514073,0.688578173234066,0.068095151625204,0.041220265117124,0.944071182131832,0.014708552751044,0.085527510441257,0.870710005447612,0.043762484111131,Thriller
groundhog-day,0.273964034401876,0.667552775605942,0.058483189992181,0.035496481626271,0.951681000781861,0.012822517591869,0.099452697419859,0.866145426114152,0.034401876465989,Romance
hackers,0.27563100290373,0.609113245476882,0.115255751619388,0.063211972302881,0.927406745588564,0.009381282108555,0.093589457225821,0.824659370113915,0.081751172660264,Thriller
hall-pass,0.325207915113278,0.612130771436765,0.062661313449957,0.032406079724692,0.953398336679094,0.014195583596215,0.102093490106108,0.867651276168626,0.030255233725265,Romance
hancock,0.240153414957958,0.666322466440478,0.093524118601564,0.052810148989527,0.93037321138811,0.016816639622363,0.080690367310813,0.857353591975217,0.06195604071397,Action
hanna,0.277186140692965,0.658617069146543,0.064196790160492,0.035848207589621,0.943602819859007,0.020548972551373,0.085495725213739,0.876406179691015,0.038098095095245,Action
hannibal,0.209198164736727,0.728861699803365,0.061940135459908,0.030369237491807,0.953025999563033,0.016604762945161,0.076469303036924,0.885623771029058,0.037906925934018,Thriller
hard-rain,0.224729938271605,0.699652777777778,0.075617283950617,0.060570987654321,0.927469135802469,0.01195987654321,0.063850308641975,0.844135802469136,0.092013888888889,Crime
hard-to-kill,0.199260982619406,0.713836047625565,0.08690296975503,0.053920897769262,0.92815108799781,0.017928014232927,0.074859723552758,0.790338032024086,0.134802244423156,Action
harold-and-kumar-go-to-white-castle,0.242280606717226,0.677546045503792,0.080173347778982,0.064599133261105,0.923347778981582,0.012053087757313,0.081256771397617,0.870530877573131,0.048212351029253,Comedy
he's-just-not-that-into-you,0.330298013245033,0.612748344370861,0.056953642384106,0.030629139072848,0.953973509933775,0.015397350993378,0.118211920529801,0.857119205298013,0.024668874172186,Comedy
heat,0.201389750589403,0.728750465318278,0.069859784092319,0.044546469785333,0.936716714232535,0.018736815982132,0.068867105099888,0.883484303263432,0.04764859163668,Crime
heathers,0.262924244594014,0.641987684376343,0.095088071029644,0.057711585278534,0.93054561076901,0.011742803952456,0.103107546899613,0.844909064871831,0.051983388228555,Comedy
heist,0.187970974044097,0.763466368964555,0.048562656991348,0.036701088473346,0.945994976276863,0.017303935249791,0.060284677644432,0.909293887803517,0.030421434552051,Thriller
hellbound-hellraiser-ii,0.21509705248023,0.700359453630482,0.084543493889288,0.047735442127966,0.938892882818116,0.013371675053918,0.083393242271747,0.864989216391085,0.051617541337168,Thriller
hellboy-2-the-golden-army,0.233290280917016,0.684049079754601,0.082660639328382,0.041976105908944,0.944300936390055,0.013722957701001,0.074103971585405,0.878107846302874,0.047788182111721,Adventure
hellboy,0.19180421172453,0.727376209447923,0.080819578827547,0.041121229368241,0.939527603870233,0.019351166761525,0.065737051792829,0.888730791121229,0.045532157085942,Adventure
hellraiser-3-hell-on-ear,0.24405779089638,0.660556159701724,0.095386049401895,0.048625135932888,0.930091657604474,0.021283206462638,0.083890010874631,0.854745999689296,0.061363989436073,Horror
hellraiser-deader,0.222549359196398,0.698822306892968,0.078628333910634,0.028576376861794,0.956529269137513,0.014894354000693,0.075684101143055,0.868548666435746,0.055767232421199,Horror
hellraiser-hellseeker,0.250689179875948,0.660234321157822,0.08907649896623,0.033597518952447,0.945554789800138,0.020847691247416,0.07684355616816,0.870434183321847,0.052722260509993,Horror
hellraiser,0.231583495355368,0.67401166558652,0.094404839058112,0.03650896521927,0.951825448260964,0.011665586519767,0.093756750918125,0.847699287103046,0.058543961978829,Horror
henry's-crime,0.291840381179273,0.632519356759976,0.075640262060751,0.038117927337701,0.948977566011515,0.012904506650784,0.095294818344253,0.866587254318046,0.038117927337701,Crime
henry-fool,0.263352886693424,0.638777400432232,0.097869712874344,0.033189255943192,0.949984563136771,0.016826180920037,0.084902747761655,0.874807039209633,0.040290213028713,Drama
her,0.383418628454452,0.554145342886387,0.062436028659161,0.046468781985671,0.93899692937564,0.01453428863869,0.120368474923234,0.837461617195496,0.042169907881269,Romance
hesher,0.306530430919591,0.616614837849845,0.076854731230564,0.033318525099956,0.950836665185843,0.015844809714201,0.069302532207908,0.887901673330372,0.042795794461721,Drama
high-fidelity,0.266088486676722,0.53921568627451,0.194695827048768,0.03657616892911,0.95475113122172,0.00867269984917,0.085218702865762,0.750251382604324,0.164529914529915,Drama
highlander,0.231593570152808,0.683667394324271,0.084739035522921,0.048223853939274,0.924389759872991,0.027386386187736,0.086922008334987,0.855725342329827,0.057352649335186,Action
his-girl-friday,0.223313163603151,0.678045438977052,0.098641397419797,0.068729306998516,0.906039502226282,0.025231190775203,0.079803630551433,0.840963580317388,0.079232789131179,Comedy
hitchcock,0.266729648874193,0.672964887419304,0.060305463706503,0.034955125177138,0.94693749015903,0.018107384663833,0.10029916548575,0.863643520705401,0.036057313808849,Drama
hollow-man,0.205907657011758,0.720103240607972,0.07398910238027,0.036134212790364,0.94766274734729,0.016203039862346,0.077573845712647,0.878118726699168,0.044307427588185,Thriller
honeydripper,0.254003407155026,0.684667802385009,0.061328790459966,0.02572402044293,0.956218057921635,0.018057921635435,0.076660988074957,0.875127768313458,0.048211243611584,Drama
horrible-bosses,0.249133685938355,0.645449571402517,0.105416742659128,0.068028451577604,0.91829290534379,0.013678643078607,0.088455225241656,0.85154112712019,0.060003647638154,Crime
hostage,0.24247491638796,0.675433262389784,0.082091821222256,0.060504712678626,0.923076923076923,0.016418364244451,0.080115536637276,0.867436910915172,0.052447552447553,Crime
hot-tub-time-machine,0.310294915867559,0.615704722272481,0.07400036185996,0.065496652795368,0.921476388637597,0.013026958567035,0.106386828297449,0.853808576081057,0.039804595621495,Comedy
hotel-rwanda,0.227065172270652,0.70831603708316,0.064618790646188,0.043171440431715,0.94354503943545,0.013283520132835,0.090355610903556,0.864950878649509,0.044693510446935,War
house-of-1000-corpses,0.294019682059046,0.586373959121877,0.119606358819076,0.061619984859955,0.926267978803936,0.012112036336109,0.078425435276306,0.8666161998486,0.054958364875095,Horror
how-to-lose-friends-&-alienate-people,0.30506721820062,0.631506377111341,0.063426404688039,0.039986211651155,0.943640124095139,0.016373664253706,0.099276111685626,0.86625301620131,0.034470872113065,Comedy
how-to-train-your-dragon-2,0.220037613267225,0.675671054881176,0.104291331851599,0.058984441784921,0.926483159514447,0.014532398700633,0.066336125833476,0.76560095742862,0.168062916737904,Action
how-to-train-your-dragon,0.210423843043283,0.660626029654036,0.128950127302681,0.053766661674405,0.929609105885877,0.016624232439719,0.052568518795867,0.751984424142579,0.195447057061555,Comedy
hudson-hawk,0.290942601369142,0.629805160610848,0.079252238020011,0.047656661400737,0.936808846761453,0.015534491837809,0.087941021590311,0.865850447604002,0.046208530805687,Action
human-nature,0.283112582781457,0.646026490066225,0.070860927152318,0.038079470198676,0.953973509933775,0.00794701986755,0.104966887417219,0.85,0.045033112582782,Comedy
i'll-do-anything,0.311466058185967,0.622789503707929,0.065744438106104,0.038648031945237,0.949229891614375,0.012122076440388,0.123502567027952,0.841129492298916,0.035367940673132,Comedy
"i,-robot",0.187391097734833,0.723744653888801,0.088864248376366,0.048946618089656,0.935846665610645,0.015206716299699,0.089022651671155,0.859337874227784,0.051639474101061,Action
i-am-number-four,0.260992020028165,0.662337662337662,0.076670317634173,0.04631513065248,0.937255515568769,0.016429353778751,0.084963229541543,0.869503989985918,0.04553278047254,Sci-Fi
i-am-sam,0.304472650347537,0.633877304321547,0.061650045330916,0.024176488365065,0.963130855243276,0.012692656391659,0.105923239649441,0.852372317920822,0.041704442429737,Drama
i-love-you-phillip-morris,0.263612525065556,0.652167206540182,0.084220268394262,0.041030387166435,0.944778651858707,0.014190960974857,0.087459509486349,0.849452414005861,0.06308807650779,Drama
i-spit-on-your-grave,0.241217391304348,0.67304347826087,0.085739130434783,0.041565217391304,0.94104347826087,0.017391304347826,0.082086956521739,0.821565217391304,0.096347826086957,Horror
i-still-know-what-you-did-last-summer,0.25659924580048,0.671751799794309,0.071648954405211,0.034624614329791,0.948577305450806,0.016798080219404,0.121871786081591,0.838875557079191,0.039252656839218,Mystery
in-the-bedroom,0.262532981530343,0.675296833773087,0.06217018469657,0.025230870712401,0.95778364116095,0.016985488126649,0.085092348284961,0.880441952506596,0.034465699208443,Crime
in-the-loop,0.213835534213685,0.703031212484994,0.083133253301321,0.057773109243698,0.924519807923169,0.017707082833133,0.088685474189676,0.870348139255702,0.040966386554622,Comedy
inception,0.234470572244121,0.697566943047438,0.067962484708441,0.030719043088215,0.956504009786598,0.012776947125187,0.077477232567623,0.880929726790811,0.041593040641566,Adventure
indiana-jones-and-the-last-crusade,0.19428309385509,0.740752063589116,0.064964842555793,0.047844695811678,0.936869458881076,0.015285845307246,0.074747783552431,0.886579027820238,0.038673188627331,Action
indiana-jones-and-the-raiders-of-the-lost-ark,0.187874156158451,0.738377276780028,0.073748567061521,0.048401477518788,0.937714940771876,0.013883581709336,0.07565915170042,0.880397401604891,0.043943446694689,Action
indiana-jones-and-the-temple-of-doom,0.187920241131463,0.71840945977278,0.093670299095757,0.050776721539532,0.897287271041039,0.05193600741943,0.065267795038257,0.875956410850916,0.058775794110828,Adventure
indiana-jones-iv,0.225912975912976,0.675699300699301,0.098387723387723,0.063519813519814,0.920066045066045,0.016414141414142,0.083430458430459,0.859848484848485,0.056721056721057,Action
insidious,0.278992157517103,0.64325045886868,0.077757383614217,0.030035040881028,0.950442182546304,0.019522776572668,0.090605706657767,0.860837643917904,0.048556649424328,Horror
insomnia,0.209599582626842,0.71840354767184,0.071996869701317,0.038607017086214,0.944437198382679,0.016955784531107,0.174775009782183,0.781400808660493,0.043824181557324,Thriller
interstellar,0.208855312231041,0.734818781677345,0.056325906091613,0.02572439514201,0.960696184374103,0.013579420483886,0.076216888208855,0.885339963660706,0.038443148130439,Adventure
interview-with-the-vampire,0.308011049723757,0.563017955801105,0.128970994475138,0.048169889502763,0.939053867403315,0.012776243093923,0.084081491712707,0.824067679558011,0.091850828729282,Horror
into-the-wild,0.280092059838895,0.670425776754891,0.049482163406214,0.037399309551208,0.945684695051784,0.016915995397008,0.0795166858458,0.886996547756041,0.033486766398159,Drama
into-the-woods,0.312585188550659,0.600333181887021,0.08708162956232,0.027563228835378,0.947145237013479,0.025291534151144,0.097682871422081,0.868544600938967,0.033772527638952,Drama
intolerable-cruelty,0.295558958652374,0.622620870706629,0.081820170640998,0.042222708378911,0.949026471231678,0.008750820389412,0.104572303653468,0.843797856049005,0.051629840297528,Comedy
inventing-the-abbotts,0.289500683994528,0.647913816689466,0.062585499316006,0.035738714090287,0.95297537619699,0.011285909712722,0.087551299589603,0.883207934336525,0.029240766073872,Drama
invictus,0.227305389221557,0.718682634730539,0.054011976047904,0.038922155688623,0.946467065868264,0.014610778443114,0.086946107784431,0.882634730538922,0.030419161676647,Drama
it's-a-wonderful-life,0.301359983515351,0.617968267051309,0.08067174943334,0.063774984545642,0.923861528951164,0.012363486503194,0.088295899443643,0.851741191015866,0.059962909540491,Family
it's-complicated,0.356019938650307,0.592024539877301,0.051955521472393,0.030866564417178,0.952837423312884,0.016296012269939,0.113305214723926,0.861963190184049,0.024731595092025,Comedy
jackie-brown,0.252955082742317,0.67789598108747,0.069148936170213,0.04822695035461,0.935697399527187,0.016075650118203,0.078014184397163,0.879550827423168,0.042434988179669,Crime
jacob's-ladder,0.270322789593004,0.63920975925726,0.090467451149736,0.061211270646659,0.923243009824031,0.01554571952931,0.089064018136673,0.850264493144769,0.060671488718558,Thriller
jane-eyre,0.301401201029454,0.610952244781241,0.087646554189305,0.040034315127252,0.943665999428081,0.016299685444667,0.111238204175007,0.833714612525021,0.055047183299971,Romance
jason-x,0.191854915685651,0.71174037543748,0.096404708876869,0.051384027998727,0.937002863506204,0.011613108495068,0.086541520839962,0.856824689786828,0.05663378937321,Thriller
jaws-2,0.250511247443763,0.680105170902717,0.06938358165352,0.039877300613497,0.948583114227286,0.011539585159217,0.081361378907391,0.870143149284254,0.048495471808355,Thriller
jaws,0.235701906412478,0.691260212923991,0.073037880663531,0.042213419163159,0.944293141866799,0.013493438970042,0.081827184946769,0.875959395890072,0.042213419163159,Horror
jay-and-silent-bob-strike-back,0.239459680720426,0.673898212580161,0.086642106699413,0.061263473870924,0.928093873652613,0.010642652476463,0.091963432937645,0.859462409605676,0.048574157456679,Adventure
jennifer's-body,0.260302775441547,0.555929352396972,0.18376787216148,0.041491449397253,0.948416035884497,0.010092514718251,0.080880291561536,0.864031398934679,0.055088309503785,Horror
jennifer-eight,0.260593892000423,0.647046391207862,0.092359716791715,0.044700412131459,0.942090246222128,0.013209341646412,0.086019232801437,0.85438021768995,0.059600549508613,Thriller
jimmy-and-judy,0.3419740777667,0.581541091012676,0.076484831220624,0.063666144423871,0.923372738926079,0.01296111665005,0.089873237430566,0.859991454208802,0.050135308360632,Action
judge-dredd,0.208890270438297,0.69474665837737,0.096363071184333,0.052377991917936,0.932545850170967,0.015076157911097,0.092788312092011,0.816133043207958,0.091078644700031,Sci-Fi
juno,0.339648173207037,0.598105548037889,0.062246278755075,0.02416392808815,0.965010632128359,0.010825439783491,0.106514595012565,0.865261936980476,0.028223468006959,Comedy
jurassic-park-the-lost-world,0.217109826589595,0.719768786127168,0.063121387283237,0.038265895953757,0.944277456647399,0.017456647398844,0.071791907514451,0.887398843930636,0.040809248554913,Thriller
kalifornia,0.228108108108108,0.689594594594595,0.082297297297297,0.045135135135135,0.94,0.014864864864865,0.069324324324324,0.886081081081081,0.044594594594595,Crime
kate-&-leopold,0.312921547745829,0.63809016684416,0.048988285410011,0.026091586794462,0.956691515796947,0.017216897408591,0.126730564430245,0.846290379836706,0.026979055733049,Fantasy
kids,0.325458248472505,0.603462321792261,0.071079429735234,0.060896130346232,0.923625254582485,0.015478615071283,0.086354378818737,0.873523421588595,0.040122199592668,Drama
kill-bill-volume-1-&-2,0.268725314183124,0.616588868940754,0.114685816876122,0.059245960502693,0.930125673249551,0.010628366247756,0.073895870736086,0.87411131059246,0.051992818671454,Thriller
kill-your-darlings,0.247508305647841,0.648878737541528,0.103612956810631,0.042981727574751,0.928571428571429,0.028446843853821,0.078073089700997,0.87313122923588,0.048795681063123,Romance
killing-zoe,0.205430036073666,0.712359977216632,0.082209986709702,0.077843174482628,0.888361496107841,0.033795329409531,0.079172204290868,0.869375355990127,0.051452439719005,Crime
king-kong,0.199900855124551,0.712355930102863,0.087743214772587,0.049448506630314,0.931094311562771,0.019457181806915,0.055397199157269,0.894658569835172,0.04994423100756,Action
klute,0.24858584314325,0.690720073383275,0.060694083473475,0.033939764561994,0.951842225959333,0.014218009478673,0.092799266167253,0.867145696376701,0.040055037456047,Crime
knocked-up,0.335403726708075,0.595285149632976,0.06931112365895,0.057453416149068,0.933935629587804,0.008610954263128,0.108130999435347,0.855166572557877,0.036702428006776,Romance
kramer-vs-kramer,0.28616442280149,0.637496419364079,0.076339157834431,0.035806359209396,0.951589802348897,0.012603838441707,0.095244915496992,0.856917788599255,0.047837295903753,Drama
kundun,0.250734985300294,0.700685986280274,0.048579028419432,0.031079378412432,0.948621027579448,0.02029959400812,0.097298054038919,0.864202715945681,0.0384992300154,Drama
kung-fu-panda,0.254696789536266,0.674197384066587,0.071105826397146,0.050178359096314,0.931510107015458,0.018311533888228,0.091319857312723,0.868489892984542,0.040190249702735,Animation
l.a.-confidential,0.231137888538957,0.683417773517733,0.085444337943311,0.054224291387101,0.929481035191017,0.016294673421882,0.073942215527865,0.872107353142544,0.053950431329591,Crime
la-la-land,0.325919767200166,0.631469548950322,0.042610683849512,0.038245686967367,0.946996466431095,0.014757846601538,0.101434213261276,0.882352941176471,0.016212845562253,Musical
labor-of-love,0.271868530020704,0.667701863354037,0.060429606625259,0.032479296066253,0.944487577639752,0.023033126293996,0.083203933747412,0.874094202898551,0.042701863354037,Drama
labyrinth,0.280983541542732,0.634939520126909,0.084076938330359,0.044814594487408,0.945072377553044,0.010113027959548,0.091810430299425,0.853063652587745,0.05512591711283,Adventure
lake-placid,0.254254007398274,0.65672009864365,0.089025893958077,0.060172626387176,0.924537607891492,0.015289765721332,0.069297163995068,0.867817509247842,0.06288532675709,Horror
land-of-the-dead,0.201245807379013,0.693339722089123,0.105414470531864,0.05478358089762,0.934994409838684,0.010222009263696,0.061970931161156,0.87462066762498,0.063408401213864,Horror
larry-crowne,0.297910990009083,0.648319709355132,0.053769300635786,0.030699364214351,0.953678474114441,0.015622161671208,0.119709355131698,0.849772933696639,0.030517711171662,Drama
last-chance-harvey,0.273307163886163,0.677625122669284,0.049067713444554,0.016928361138371,0.959764474975466,0.023307163886163,0.091756624141315,0.884936211972522,0.023307163886163,Drama
last-tango-in-paris,0.267803193785067,0.65558912386707,0.076607682347864,0.046827794561934,0.941735002157963,0.011437203280104,0.081786793267156,0.873327578765645,0.044885627967199,Drama
law-abiding-citizen,0.227629715462856,0.676322904596369,0.096047379940775,0.048281189648513,0.937041328698339,0.014677481653148,0.074803656495429,0.859920175099781,0.06527616840479,Crime
legion,0.243828562774496,0.652733605936696,0.103437831288808,0.069059518400727,0.914129940935938,0.016810540663335,0.082083901257004,0.859003483265182,0.058912615477813,Thriller
les-miserables,0.260019083969466,0.647185114503817,0.092795801526718,0.046159351145038,0.929270038167939,0.024570610687023,0.10162213740458,0.840410305343511,0.057967557251908,Drama
leviathan,0.2006808234722,0.715999351596693,0.083319824931107,0.039390500891555,0.946668828011023,0.013940671097423,0.077159993515967,0.866915221267628,0.055924785216405,Sci-Fi
liar-liar,0.279558913620584,0.626097610782111,0.094343475597305,0.042066571370227,0.94996936900143,0.007964059628344,0.107208494996937,0.831121094547682,0.061670410455381,Comedy
life-of-pi,0.262493773866844,0.686700979578283,0.050805246554873,0.029387348497427,0.958326415407604,0.012286236094969,0.06010293873485,0.904532624937739,0.035364436327412,Drama
life,0.270226130653266,0.641708542713568,0.088065326633166,0.044346733668342,0.942462311557789,0.013190954773869,0.082035175879397,0.869472361809045,0.048492462311558,Drama
limitless,0.238333855308487,0.692295646727216,0.069370497964297,0.041340432195428,0.946288756655183,0.012370811149389,0.08643908549953,0.869401816473536,0.044159098026934,Thriller
lincoln,0.21986301369863,0.685479452054794,0.094657534246575,0.048082191780822,0.928219178082192,0.023698630136986,0.112876712328767,0.82945205479452,0.057671232876712,History
little-athens,0.243167484232656,0.66937631394534,0.087456201822004,0.066573230553609,0.921093202522775,0.012333566923616,0.068255080588648,0.866993693062369,0.064751226348984,Comedy
little-nicky,0.285428415499363,0.61488084409678,0.099690740403857,0.054029470620338,0.933600145533928,0.012370383845734,0.08277242132072,0.850645806803711,0.066581771875569,Horror
living-in-oblivion,0.276048462255359,0.661509785647717,0.062441752096925,0.049580615097857,0.923951537744641,0.026467847157502,0.093196644920783,0.876607642124884,0.030195712954334,Comedy
"lock,-stock-and-two-smoking-barrels",0.270578647106764,0.645313773431133,0.084107579462103,0.064710676446618,0.921108394458028,0.014180929095355,0.069274653626732,0.887856560717196,0.042868785656072,Crime
logan's-run,0.2469723183391,0.674019607843137,0.079008073817762,0.04858708189158,0.938292964244521,0.013119953863899,0.092416378316032,0.865340253748558,0.04224336793541,Adventure
lone-star,0.258089250115013,0.664621990492256,0.077288759392731,0.03005673976384,0.955681643919644,0.014261616316516,0.074681797270357,0.875172519552216,0.050145683177427,Mystery
looper,0.249138481174218,0.626930440331844,0.123931078493937,0.052456924058711,0.930440331844288,0.017102744097001,0.061518825781749,0.898149329929802,0.040331844288449,Action
lord-of-illusions,0.230906495360457,0.672912205567452,0.096181299072091,0.057102069950036,0.921306209850107,0.021591720199857,0.066024268379729,0.870449678800857,0.063526052819415,Horror
lord-of-war,0.241737739872068,0.667910447761194,0.090351812366738,0.067164179104478,0.921242004264392,0.01159381663113,0.081956289978678,0.868470149253731,0.049573560767591,Thriller
lost-highway,0.247716535433071,0.659055118110236,0.093228346456693,0.031653543307087,0.956692913385827,0.011653543307087,0.071811023622047,0.88,0.048188976377953,Thriller
lost-horizon,0.245136186770428,0.653557531962201,0.101306281267371,0.074207893274041,0.909672040022235,0.016120066703724,0.101723179544191,0.815730961645359,0.08254585881045,Fantasy
lost-in-space,0.198188136013899,0.735294117647059,0.066517746339042,0.040704889550757,0.949615289153636,0.009679821295607,0.115040953090097,0.839662447257384,0.045296599652519,Action
lost-in-translation,0.319110421515387,0.640031031807603,0.040858546677011,0.026635634859064,0.959658650116369,0.013705715024567,0.103439358675976,0.874838376002069,0.021722265321955,Romance
love-and-basketball,0.289794433327269,0.640349281426232,0.069856285246498,0.04093141713662,0.942150263780244,0.016918319083136,0.08095324722576,0.88557394942696,0.03347280334728,Drama
machete,0.207868586493612,0.691746096126546,0.100385317379842,0.123504360170351,0.86655850740215,0.0099371324275,0.063881565605354,0.888663557087812,0.047454877306834,Action
machine-gun-preacher,0.243807368288696,0.668804224820822,0.087388406890482,0.048157927825978,0.931095184207217,0.020746887966805,0.077832264554256,0.874135546334716,0.048032189111027,Crime
magnolia,0.277096535264587,0.658546621677228,0.064356843058185,0.052670562093655,0.932104353551148,0.015225084355197,0.072915809398404,0.885770718459386,0.041313472142211,Drama
major-league,0.218422187095847,0.721368012645495,0.060209800258658,0.02888346026728,0.954878574507831,0.016237965224889,0.082483115390142,0.883316568472482,0.034200316137376,Comedy
malibu's-most-wanted,0.253273402384209,0.616376783271448,0.130349814344342,0.05999609145984,0.928082861051397,0.011921047488763,0.083251905413328,0.855970295094782,0.06077779949189,Comedy
man-in-the-iron-mask,0.236720706471596,0.668116515091604,0.0951627784368,0.042441017529986,0.942006063002504,0.01555291946751,0.089626993541584,0.850533807829181,0.059839198629234,Adventure
man-on-fire,0.264366290643663,0.658394160583942,0.077239548772396,0.044061048440611,0.942402123424021,0.013536828135368,0.09329794293298,0.854014598540146,0.052687458526875,Thriller
man-on-the-moon,0.275391180654339,0.629587482219061,0.0950213371266,0.040682788051209,0.947083926031294,0.012233285917497,0.099573257467994,0.85448079658606,0.045945945945946,Comedy
man-trouble,0.245728004519136,0.672080214658947,0.082191780821918,0.030080497104929,0.954808642847055,0.015110860048016,0.080497104928682,0.884903262251095,0.034599632820223,Comedy
margaret,0.298190486509914,0.621085708094051,0.080723805396034,0.03293964676563,0.960775815364612,0.006284537869758,0.105320186369054,0.848629320619785,0.046050493011161,Drama
margin-call,0.20933734939759,0.748709122203098,0.041953528399312,0.035068846815835,0.950946643717728,0.013984509466437,0.155765920826162,0.816695352839931,0.027538726333907,Drama
margot-at-the-wedding,0.303106107984157,0.611632270168856,0.085261621846988,0.035647279549719,0.954554930164686,0.009797790285595,0.088597039816552,0.86825099020221,0.043151969981238,Comedy
"mariachi,-e",0.176513671875,0.716064453125,0.107421875,0.056396484375,0.925048828125,0.0185546875,0.05517578125,0.900146484375,0.044677734375,Thriller
marley-&-me,0.348220171390903,0.604812129202373,0.046967699406724,0.028675016479895,0.955339485827291,0.015985497692815,0.107448912326961,0.863216875411997,0.029334212261042,Drama
martha-marcy-may-marlene,0.354332874828061,0.583218707015131,0.062448418156809,0.037689133425034,0.946629986244842,0.015680880330124,0.098762035763411,0.867125171939477,0.034112792297112,Drama
master-and-commander,0.231690029925973,0.689714915734761,0.078595054339266,0.051504173885651,0.93416286029296,0.014332965821389,0.09229799968499,0.857930382737439,0.049771617577571,Drama
max-payne,0.220395233066828,0.695127470206668,0.084477296726505,0.042691205310002,0.935435208930457,0.021873585759542,0.073917634635692,0.86076331271685,0.065319052647458,Action
mean-streets,0.270984081041968,0.654667149059334,0.074348769898698,0.041063675832127,0.943379160636758,0.015557163531114,0.09876989869754,0.862337192474674,0.038892908827786,Crime
meet-joe-black,0.278994427886484,0.660230659582739,0.060774912530776,0.03382143319943,0.954904755734094,0.011273811066477,0.109368925748348,0.859530905792406,0.031100168459246,Mystery
megamind,0.280063083190958,0.643974241030359,0.075962675778683,0.039164147719806,0.950190563806019,0.010645288474175,0.081482454987515,0.87278223156788,0.045735313444605,Comedy
men-in-black-3,0.252698637409308,0.650681295345956,0.096620067244736,0.046186515660945,0.94213413555123,0.011679348787825,0.099982304016988,0.840559193063175,0.059458502919837,Sci-Fi
men-in-black,0.2176428054953,0.691540130151844,0.090817064352856,0.050759219088937,0.93116413593637,0.018076644974693,0.069848156182213,0.875198843094722,0.054953000723066,Comedy
metro,0.210718476985265,0.710783674533838,0.078497848480897,0.055417916286348,0.925544399530578,0.019037684183075,0.076281131829443,0.880558091015778,0.043160777154779,Drama
miami-vice,0.240658967391304,0.695482336956522,0.063858695652174,0.044836956521739,0.940047554347826,0.015115489130435,0.092051630434783,0.855808423913043,0.052139945652174,Drama
midnight-cowboy,0.274900398406374,0.640295959021059,0.084803642572567,0.036568013659647,0.945219123505976,0.018212862834377,0.087222538417758,0.861980648833238,0.050796812749004,Drama
midnight-express,0.211039356646765,0.686487145120019,0.102473498233216,0.046545631777751,0.934689898866821,0.018764469355428,0.073839405385646,0.867552089679542,0.058608504934812,Crime
midnight-in-paris,0.397908640616401,0.535773252614199,0.0663181067694,0.036048431480462,0.957072096862961,0.006879471656577,0.128508530544854,0.835443037974684,0.036048431480462,Fantasy
mighty-morphin-power-rangers-the-movie,0.22958147094677,0.68203982121089,0.088378707842341,0.044087769199512,0.944737911418123,0.011174319382365,0.084924827305973,0.861844778545307,0.05323039414872,Family
milk,0.27661357921207,0.653813914501257,0.069572506286672,0.039536183291422,0.89214864487287,0.068315171835708,0.098910310142498,0.857641799385303,0.043447890472199,Drama
