Start,End,Valence,Arousal,Dominance,AudioLevel
"5390.0","5730.0","5.4679047619","4.256","5.51320634921","medium"
"106.0","116.0","5.5075","4.07","5.461875","medium"
"120.0","159.0","5.43827586207","3.73275862069","5.28862068966","medium"
"160.0","203.0","5.22157894737","3.96052631579","5.27","silent"
"204.0","225.0","5.1005","4.1325","5.3825","medium"
"227.0","231.0","5.81133333333","3.66933333333","5.83533333333","medium"
"232.0","250.0","5.62181818182","3.97909090909","5.81727272727","silent"
"251.0","282.0","5.45755102041","3.98408163265","5.47714285714","silent"
"283.0","318.0","5.55290322581","4.09483870968","5.63032258065","medium"
"319.0","370.0","5.58293103448","4.00637931034","5.50862068966","loud"
"371.0","384.0","5.61909090909","4.22090909091","5.23090909091","loud"
"385.0","408.0","4.73357142857","4.41714285714","5.17214285714","medium"
"426.0","431.0","5.36181818182","4.35454545455","5.38545454545","loudest"
"432.0","444.0","5.759","4.24","5.625","loud"
"445.0","540.0","5.26415384615","4.28923076923","5.17492307692","medium"
"545.0","570.0","5.47714285714","4.07857142857","5.16857142857","silent"
"575.0","590.0","5.40428571429","3.71928571429","5.08857142857","silent"
"592.0","595.0","5.05833333333","3.64333333333","4.89333333333","silent"
"622.0","783.0","5.55701612903","4.05362903226","5.57314516129","medium"
"784.0","795.0","6.13733333333","4.35533333333","5.60266666667","loud"
"796.0","808.0","5.95","3.89538461538","5.61230769231","loud"
"809.0","879.0","5.599375","4.1990625","5.384375","silent"
"884.0","890.0","5.56769230769","4.21384615385","5.53384615385","silent"
"891.0","960.0","5.40735294118","3.57617647059","5.31323529412","silent"
"961.0","1042.0","5.24555555556","4.01314814815","5.45833333333","silent"
"1043.0","1062.0","5.744","3.49733333333","5.342","silent"
"1064.0","1107.0","5.45363636364","3.7303030303","5.42545454545","silent"
"1108.0","1159.0","5.65654545455","3.81672727273","5.56454545455","silent"
"1160.0","1164.0","5.41285714286","3.89428571429","5.51571428571","silent"
"1165.0","1197.0","5.4596969697","4.01606060606","5.47303030303","silent"
"1198.0","1202.0","4.78666666667","3.59333333333","5.21","silent"
"1203.0","1230.0","5.03384615385","3.77576923077","5.27923076923","silent"
"1245.0","1257.0","5.90176470588","4.08","5.63588235294","silent"
"1258.0","1366.0","5.69298387097","3.8589516129","5.53532258065","silent"
"1367.0","1470.0","5.47558823529","3.9868627451","5.4737254902","silent"
"1471.0","1589.0","5.79432432432","4.03351351351","5.64033783784","silent"
"1590.0","1610.0","5.0359375","3.9965625","5.2740625","silent"
"1614.0","1647.0","5.40016129032","4.07193548387","5.38758064516","silent"
"1648.0","1691.0","5.31852941176","3.53823529412","5.69235294118","silent"
"1692.0","1711.0","5.34833333333","4.00861111111","5.41583333333","medium"
"1712.0","1770.0","5.65716981132","3.90698113208","5.50471698113","medium"
"1771.0","1847.0","5.42045454545","4.22977272727","5.28113636364","medium"
"1847.0","1851.0","5.59777777778","3.37666666667","4.93333333333","medium"
"1852.0","1900.0","5.03423076923","4.49307692308","5.31346153846","loud"
"1879.0","1944.0","5.07125","4.5875","5.37","loud"
"1901.0","1915.0","6.03636363636","4.15636363636","5.60818181818","loud"
"1916.0","1938.0","4.81764705882","4.23941176471","5.33117647059","loud"
"1945.0","1960.0","5.05","4.236","5.472","medium"
"1962.0","2002.0","5.64655172414","4.04482758621","5.58896551724","silent"
"2003.0","2060.0","5.10317073171","4.48975609756","5.27817073171","loud"
"2063.0","2065.0","4.81125","4.25625","4.92","silent"
"2069.0","2116.0","5.31526315789","3.95228070175","5.31771929825","medium"
"2119.0","2167.0","4.98178571429","4.20357142857","5.2475","silent"
"2168.0","2180.0","4.84857142857","3.78857142857","5.15714285714","silent"
"2181.0","2200.0","5.25769230769","4.40384615385","5.45153846154","silent"
"2201.0","2205.0","5.2225","4.1925","5.65","silent"
"2220.0","2235.0","5.29916666667","4.08416666667","5.51583333333","silent"
"2236.0","2305.0","5.21262295082","4.35262295082","5.20885245902","silent"
"2306.0","2320.0","5.23357142857","4.43428571429","5.50285714286","silent"
"2321.0","2323.0","5.435","4.24","5.32","loud"
"2324.0","2348.0","5.32631578947","3.86263157895","5.29631578947","silent"
"2349.0","2442.0","5.58612244898","3.83183673469","5.52591836735","silent"
"2443.0","2460.0","6.13105263158","4.17263157895","5.62631578947","medium"
"2461.0","2470.0","5.22233333333","3.95666666667","5.243","silent"
"2471.0","2493.0","5.70913043478","3.82956521739","5.29217391304","medium"
"2494.0","2520.0","5.18757575758","3.8","5.3003030303","silent"
"2525.0","2608.0","5.43333333333","4.18333333333","5.51833333333","silent"
"2608.0","2809.0","5.325","4.0674","5.3258","silent"
"2810.0","2789.0","5.18068965517","3.78068965517","5.26","medium"
"2851.0","3024.0","5.47567010309","4.08536082474","5.4606185567","silent"
"3028.0","3070.0","5.31515151515","4.05787878788","5.305","silent"
"3071.0","3111.0","5.48317073171","3.88195121951","5.39195121951","silent"
"3140.0","3194.0","5.80625","4.0","5.49425","medium"
"3195.0","3226.0","5.55363636364","4.17696969697","5.40818181818","silent"
"3230.0","3239.0","5.064","3.914","5.64","loud"
"3240.0","3248.0","5.65296296296","3.82888888889","5.38962962963","loud"
"3249.0","3253.0","5.01666666667","4.14166666667","5.55166666667","silent"
"3254.0","3262.0","5.798","4.134","5.618","silent"
"3263.0","3269.0","6.162","3.533","6.035","silent"
"3270.0","3318.0","5.58138888889","3.92638888889","5.53111111111","medium"
"3319.0","3380.0","5.72411764706","3.82803921569","5.56509803922","silent"
"3381.0","3396.0","4.82166666667","3.69333333333","5.445","medium"
"3397.0","3411.0","5.51166666667","3.90888888889","5.65055555556","loud"
"3412.0","3484.0","5.72111111111","3.83066666667","5.68711111111","medium"
"3485.0","3498.0","5.39647058824","4.00294117647","5.24647058824","loud"
"3505.0","3536.0","5.61020408163","3.71918367347","5.57816326531","medium"
"3537.0","3545.0","5.45945945946","3.94243243243","5.28432432432","medium"
"3546.0","3555.0","4.93555555556","3.80333333333","4.81888888889","loud"
"3565.0","3581.0","5.64333333333","4.00952380952","5.5980952381","medium"
"3582.0","3590.0","4.96333333333","4.30166666667","4.88333333333","loud"
"3591.0","3613.0","5.6544","3.9756","5.5872","loud"
"3614.0","3654.0","5.515","3.83214285714","5.29071428571","medium"
"3655.0","3684.0","5.50394736842","4.25526315789","5.41078947368","medium"
"3685.0","3690.0","5.122","4.295","5.024","medium"
"3693.0","3715.0","5.006","3.498","5.414","medium"
"3717.0","3793.0","5.40947368421","3.91605263158","5.48842105263","silent"
"3795.0","3843.0","5.10904761905","4.20079365079","5.23968253968","silent"
"3855.0","3898.0","4.91142857143","4.12666666667","4.94095238095","silent"
"3899.0","4080.0","5.39919117647","3.92985294118","5.45014705882","silent"
"4081.0","4101.0","6.13333333333","4.44333333333","5.45166666667","silent"
"4102.0","4110.0","5.2025","4.37","4.96333333333","silent"
"4111.0","4120.0","6.57714285714","4.19142857143","5.76","silent"
"4121.0","4131.0","5.74333333333","4.08777777778","5.38777777778","silent"
"4132.0","4147.0","5.42222222222","3.67333333333","5.57888888889","silent"
"4147.0","4180.0","5.10095238095","3.95523809524","5.23666666667","silent"
"4183.0","4185.0","4.66","6.215","4.82","silent"
"4187.0","4234.0","4.73666666667","4.17466666667","5.134","silent"
"4237.0","4297.0","6.2087037037","4.09944444444","5.89925925926","silent"
"4298.0","4381.0","5.647","4.0756","5.5602","silent"
"4382.0","4435.0","5.68051724138","3.84","5.46103448276","silent"
"4437.0","4475.0","5.3764","3.6444","5.4868","silent"
"4479.0","4570.0","5.6388","3.8464","5.6452","silent"
"4572.0","4643.0","5.31181818182","3.97863636364","5.43659090909","silent"
"4645.0","4660.0","6.06583333333","4.04333333333","5.895","silent"
"4661.0","4680.0","5.69","3.591","5.625","medium"
"4680.0","4700.0","5.99375","4.675","5.97875","silent"
"4705.0","4719.0","6.83","4.39333333333","5.87","silent"
"4720.0","4765.0","5.74939393939","4.22424242424","5.67303030303","silent"
"4766.0","4800.0","6.14384615385","4.16846153846","5.94846153846","silent"
"4810.0","4867.0","5.95230769231","3.93769230769","5.35461538462","silent"
"4870.0","4889.0","5.164375","3.72","5.325625","silent"
"4909.0","4954.0","5.28736842105","4.03368421053","5.51210526316","silent"
"4955.0","5005.0","5.8124","3.8176","5.654","silent"
"5006.0","5028.0","5.18583333333","3.83833333333","5.33833333333","silent"
"5029.0","5033.0","6.43","4.265","5.585","silent"
"5035.0","5102.0","5.56684931507","3.88534246575","5.42739726027","silent"
"5103.0","5135.0","5.4705","4.2785","5.244","silent"
"5136.0","5220.0","5.65956521739","3.8502173913","5.46760869565","medium"
"5222.0","5269.0","5.6875","3.96291666667","5.41375","silent"
"5280.0","5307.0","5.30685714286","3.84114285714","5.33628571429","silent"
"5309.0","5384.0","5.11272727273","4.09772727273","5.20454545455","medium"
"5385.0","5431.0","5.33192307692","4.07615384615","5.53346153846","medium"
"5434.0","5450.0","4.923125","4.0225","5.051875","silent"
"5455.0","5490.0","5.77891891892","4.07216216216","5.60162162162","silent"
"5491.0","5520.0","5.83468085106","3.89042553191","5.84595744681","silent"
"5521.0","5552.0","5.47","3.76310344828","5.49862068966","medium"
"5553.0","5644.0","6.18108695652","3.92108695652","5.93934782609","silent"
"5645.0","5650.0","6.0075","3.921875","5.679375","medium"
"5653.0","5685.0","5.42589285714","3.90375","5.48285714286","loud"
"5686.0","5690.0","5.59714285714","3.93428571429","5.43142857143","loud"
"5691.0","5695.0","5.553","4.011","5.487","medium"
"5696.0","5701.0","5.916","3.412","5.568","medium"
"5702.0","5715.0","5.13473684211","3.97526315789","5.52894736842","medium"
"5717.0","5740.0","4.97904761905","4.16619047619","5.29904761905","silent"
"5742.0","5775.0","5.53181818182","4.15136363636","5.19045454545","silent"
"5805.0","5840.0","4.215625","4.305625","4.73125","medium"
"5865.0","5883.0","5.14111111111","4.14722222222","5.08722222222","loud"
"5885.0","5900.0","5.41454545455","3.89818181818","5.35272727273","medium"
"5905.0","5920.0","4.89181818182","3.65181818182","5.12909090909","loud"
"5923.0","5965.0","5.24605263158","3.73078947368","5.53710526316","medium"
"5966.0","6120.0","5.23523076923","3.79107692308","5.38569230769","silent"
"6121.0","6142.0","5.06454545455","3.71818181818","5.39090909091","silent"
"6143.0","6148.0","6.24","3.88","5.796","medium"
"6149.0","6154.0","5.7225","3.65","5.54","silent"
"6155.0","6157.0","5.465","4.12","6.145","silent"
"6157.0","6165.0","4.673","4.702","5.212","silent"
"6166.0","6224.0","5.38457142857","4.08371428571","5.46514285714","silent"
"6225.0","6245.0","5.16043478261","4.04217391304","5.27260869565","silent"
"6250.0","6258.0","5.4575","3.78625","5.51625","silent"
"6259.0","6273.0","4.565","4.49571428571","5.36857142857","silent"
"6274.0","6276.0","5.03","4.19666666667","5.36111111111","silent"
"6277.0","6281.0","3.8275","5.795","4.55","medium"
"6282.0","6313.0","5.74","3.559","5.7315","loud"
"6314.0","6355.0","5.50653846154","4.285","5.50346153846","medium"
"6371.0","6413.0","5.5449122807","3.8549122807","5.50684210526","silent"
"6415.0","6359.0","5.39285714286","4.11857142857","5.23","medium"
"6420.0","6564.0","5.71833333333","4.21578947368","5.40894736842","silent"
"6565.0","6620.0","5.58071428571","3.9425","5.29357142857","silent"
"25.0","85.0","5.93888888889","4.05777777778","5.55388888889","silent"
"100.0","243.0","5.50590361446","3.89506024096","5.65325301205","medium"
"244.0","389.0","5.52487704918","3.93770491803","5.5268442623","silent"
"391.0","400.0","5.783","3.81","5.4955","medium"
"402.0","440.0","5.45448598131","4.21841121495","5.59018691589","medium"
"444.0","450.0","5.24555555556","4.04111111111","4.91111111111","silent"
"451.0","470.0","5.57017241379","3.98465517241","5.585","medium"
"471.0","480.0","5.74694444444","3.85055555556","5.47805555556","medium"
"540.0","588.0","5.19741935484","4.01677419355","5.42983870968","medium"
"590.0","595.0","5.94166666667","3.63333333333","5.51","medium"
"596.0","608.0","5.58238095238","3.97333333333","5.47","loud"
"632.0","670.0","5.97586206897","4.18551724138","5.72931034483","silent"
"671.0","720.0","6.05066666667","3.78666666667","5.72066666667","silent"
"721.0","743.0","5.04947368421","3.88","5.11789473684","silent"
"745.0","859.0","5.45569620253","3.97443037975","5.49506329114","silent"
"860.0","892.0","5.38266666667","3.62333333333","5.17","silent"
"893.0","1050.0","5.24535947712","4.23241830065","5.2422875817","silent"
"1051.0","1100.0","5.75666666667","3.7625","5.68333333333","silent"
"1101.0","1112.0","4.95777777778","4.195","5.33055555556","silent"
"1113.0","1130.0","5.674","4.084","5.626","silent"
"1185.0","1214.0","5.24901960784","4.18921568627","5.36960784314","silent"
"1225.0","1325.0","5.33601694915","4.08898305085","5.39211864407","silent"
"1326.0","1360.0","5.29523809524","4.31428571429","5.45428571429","loud"
"1361.0","1380.0","4.93909090909","4.26909090909","5.48454545455","loudest"
"1400.0","1410.0","5.22777777778","4.15944444444","5.34888888889","loudest"
"1415.0","1433.0","5.67307692308","4.01461538462","5.51269230769","loudest"
"1435.0","1460.0","5.35322580645","4.11193548387","5.60451612903","loudest"
"1461.0","1470.0","5.3564","4.1048","5.6644","loudest"
"1471.0","1475.0","4.91125","4.39125","5.05625","loud"
"1476.0","1485.0","5.3462962963","4.2162962963","5.11814814815","loudest"
"1525.0","1545.0","5.01","4.40310344828","5.19310344828","silent"
"1583.0","1605.0","5.25430379747","4.25303797468","5.13493670886","medium"
"1606.0","1645.0","5.34314814815","4.40333333333","5.42","silent"
"1646.0","1671.0","5.14217391304","4.17173913043","5.27423913043","silent"
"1685.0","1714.0","5.48397058824","4.13941176471","5.43205882353","silent"
"1720.0","1740.0","5.09111111111","4.26203703704","5.08722222222","silent"
"1742.0","1835.0","5.40851239669","4.16685950413","5.51347107438","silent"
"1840.0","1864.0","5.5998","3.8298","5.4676","silent"
"1871.0","1895.0","5.42770833333","3.965625","5.36395833333","silent"
"1896.0","1904.0","4.05","5.55","4.85","silent"
"1905.0","1955.0","5.37672727273","4.04618181818","5.40836363636","silent"
"2025.0","2093.0","5.6125","4.13107142857","5.31571428571","silent"
"2094.0","2128.0","5.87291666667","3.93458333333","5.46375","silent"
"2190.0","2228.0","5.605","4.00947368421","5.56105263158","silent"
"2229.0","2268.0","5.27395833333","4.014375","5.51854166667","silent"
"2270.0","2295.0","5.45711864407","4.00220338983","5.56983050847","medium"
"2296.0","2302.0","6.05333333333","3.59333333333","5.95","medium"
"2305.0","2350.0","5.45333333333","3.81962962963","5.25148148148","silent"
"2355.0","2400.0","5.00333333333","3.96583333333","4.9825","silent"
"2411.0","2435.0","5.00909090909","3.99","5.40545454545","silent"
"2436.0","2445.0","5.10785714286","3.77571428571","5.24714285714","silent"
"2446.0","2460.0","5.71916666667","3.79583333333","5.545","silent"
"2461.0","2464.0","4.8965","4.734","5.211","silent"
"2465.0","2470.0","4.87333333333","4.61","4.39333333333","silent"
"2471.0","2475.0","5.64416666667","4.58916666667","5.45583333333","silent"
"2476.0","2478.0","5.6","3.88666666667","5.30444444444","silent"
"2479.0","2490.0","4.95461538462","3.61846153846","5.17692307692","silent"
"2491.0","2520.0","5.19047619048","4.10666666667","5.42380952381","silent"
"2521.0","2525.0","5.589","4.643","5.063","silent"
"2526.0","2536.0","5.01769230769","4.43","4.98076923077","silent"
"2537.0","2580.0","5.14592592593","4.35111111111","5.11407407407","silent"
"2587.0","2605.0","5.05588235294","4.11588235294","4.93058823529","medium"
"2615.0","2634.0","5.01909090909","4.42090909091","5.18","loudest"
"2635.0","2793.0","5.5423943662","3.98366197183","5.40563380282","medium"
"2793.0","2830.0","5.36485714286","4.40057142857","5.27742857143","silent"
"2831.0","2858.0","5.66966666667","4.44566666667","5.58833333333","silent"
"2859.0","2862.0","6.3725","3.785","5.615","silent"
"2863.0","2910.0","4.9616","4.5976","5.0748","silent"
"2911.0","3038.0","5.122","4.27347826087","5.29104347826","silent"
"3039.0","3055.0","5.57285714286","4.35071428571","5.35571428571","silent"
"3056.0","3200.0","5.51984615385","3.90492307692","5.48723076923","silent"
"3255.0","3412.0","5.38333333333","4.10104166667","5.3375","silent"
"3413.0","3455.0","5.81216216216","3.82513513514","5.43027027027","medium"
"3456.0","3558.0","5.39356321839","4.36609195402","5.29413793103","silent"
"3559.0","3697.0","5.59449275362","3.85876811594","5.44688405797","medium"
"3698.0","3760.0","5.47308641975","3.97185185185","5.32975308642","silent"
"3790.0","4005.0","5.3115942029","4.0715942029","5.17949275362","silent"
"4006.0","4089.0","5.56807692308","4.12721153846","5.52394230769","medium"
"4090.0","4126.0","4.698","3.728","4.61","silent"
"4128.0","4305.0","5.55404494382","4.07179775281","5.55752808989","medium"
"4318.0","4335.0","5.38875","3.5925","5.24125","silent"
"4339.0","4358.0","5.142","4.386","5.442","medium"
"4359.0","4365.0","5.213","3.683","5.291","loud"
"4366.0","780.0","5.27181818182","3.77136363636","5.43363636364","medium"
"4381.0","4420.0","5.38411764706","4.15294117647","5.35411764706","silent"
"4421.0","4450.0","4.91928571429","4.59035714286","5.3","silent"
"4451.0","4464.0","4.64714285714","4.48857142857","4.87857142857","medium"
"4465.0","4535.0","5.23357142857","3.98242857143","5.32414285714","silent"
"4536.0","4600.0","5.191625","4.312875","5.287625","silent"
"4600.0","4615.0","5.29","4.10222222222","5.28222222222","silent"
"4616.0","4640.0","5.59173913043","3.96173913043","5.01173913043","medium"
"4641.0","4660.0","5.91357142857","3.59714285714","5.79142857143","silent"
"4661.0","4676.0","4.81","4.07916666667","5.11583333333","silent"
"4677.0","4755.0","5.53583333333","4.02183333333","5.22066666667","medium"
"4756.0","4765.0","5.3925","3.53","5.0475","medium"
"4788.0","4855.0","5.35068965517","4.19","5.17172413793","loud"
"4905.0","4965.0","5.12806818182","4.03079545455","5.22454545455","silent"
"4966.0","4975.0","5.29375","3.77458333333","5.485","medium"
"4990.0","5055.0","5.46015873016","3.99634920635","5.57841269841","silent"
"5073.0","5108.0","5.777","3.809","5.49","medium"
"5109.0","5145.0","5.51025","4.22225","5.449","silent"
"5146.0","5166.0","5.41515151515","4.18151515152","5.21454545455","silent"
"5190.0","5227.0","5.65294117647","4.01235294118","5.24676470588","silent"
"5224.0","5240.0","5.34055555556","3.86166666667","5.28888888889","silent"
"5247.0","5255.0","5.02363636364","4.11727272727","5.39909090909","medium"
"5315.0","5367.0","5.32041666667","4.06333333333","5.33395833333","medium"
"5425.0","5450.0","5.80666666667","4.5175","5.20333333333","silent"
"5494.0","5508.0","3.525","5.60416666667","4.36166666667","silent"
