Scene Start,Scene End,Valence,Arousal,Dominance,Audio Energy,Spectral Centroid,mfcc1,mfcc2,mfcc3,mfcc4
6306,6328,5.39578947368421,4.24842105263158,5.19684210526316,0.156608414161953,2151.93277056973,-168.755087688967,97.3930060902178,-0.836895007480781,31.3180456071714
6329,6341,5.25333333333333,4.51,5.17,0.376053282279009,1200.12526718017,-48.3413369901774,162.733896547288,-4.37956353254785,32.3803675564029
6342,6350,4.93214285714286,4.25642857142857,5.42,0.112076760527332,3256.6287941794,-153.019478049192,57.3289484527067,10.5468263665977,18.1990960901763
6351,6443,5.12688172043011,4.34677419354839,5.32,0.130804063641839,2113.29128940611,-162.052135213284,112.496650040019,1.06320453878898,20.9007793024112
6444,6456,5.34875,4.184375,5.456875,0.021942319334306,2133.03487656865,-284.651370119118,112.045512710124,1.37777579432062,22.298095653375
6457,6464,6.09142857142857,3.91,5.79142857142857,0.03254010026443,2001.31681853065,-254.99230257066,114.736998340306,14.1546252120686,22.8441434775693
6465,6530,5.30070175438596,4.31210526315789,5.32877192982456,0.218836247966673,3067.99071780336,0.033024096192638,71.0577521169197,9.04606831621168,23.095513397342
6531,6689,5.33822784810127,4.20879746835443,5.38101265822785,0.216872997244494,2143.61556915053,-24.7250717134533,104.573307106518,-5.34110598922125,23.6902442474398
6690,6692,5.95333333333333,3.41333333333333,5.68666666666667,0.032672739957355,1307.91012330288,-282.14271647265,150.090157866583,5.36281852706638,19.9066483762307
6693,6736,6.08823529411765,3.60764705882353,6.00705882352941,0.039806472257996,1480.54027372189,-267.989159626271,141.76515639212,-1.0194836987718,22.7551822753183
6737,6745,5.47454545454545,3.55909090909091,5.14727272727273,0.020829129423506,1963.68667532806,-302.839425237477,113.614188087326,-8.79453384831671,19.3386449964634
6746,6775,4.99888888888889,4.01222222222222,5.45,0.034152653941471,1344.52059431436,-266.336209424467,148.692974717622,9.04823142681184,21.0647466367001
6776,6800,5.16969230769231,4.08569230769231,5.136,0.020948481068541,2683.44373453192,-334.123491174335,83.2032094362394,9.09261797040227,16.4080385244671
6801,6804,5.43083333333333,4.07583333333333,5.52,0.035250719893655,1074.97401185779,-281.830128621837,166.906247261778,0.101998127414643,27.4678377936201
6805,6855,5.65027027027027,4.47837837837838,5.47405405405405,0.132081636248582,1519.30271964764,-210.956691933115,140.013032522106,-1.13360949510961,19.1615962823558
6857,6862,5.07285714285714,3.98,5.34428571428571,0.044947288802492,2729.41522817434,-182.40186553064,86.1400859086973,-6.42557500695131,18.0590779547318
6891,6986,5.26616438356164,4.45013698630137,5.51479452054795,0.136638104255168,1812.56502318948,-143.673146042942,118.861645859739,-1.83165423973482,25.2801040181445
6987,6992,4.93166666666667,5.255,5.29666666666667,0.034579757639702,2029.4095285572,-233.347383224512,121.886122077941,-1.3796155111691,20.6605214792923
7045,7055,5.43666666666667,4.15666666666667,5.19476190476191,0.029529453578387,2010.85674081108,-217.117553785809,112.291854619335,-7.20874258741878,33.5668268491364
7060,7128,5.17316666666667,4.2315,5.25416666666667,0.134694677451488,1966.72040418256,-119.776871619289,120.765529484165,-6.25899728220621,22.7032039205775
7132,7155,5.38666666666667,4.20583333333333,5.70583333333333,0.031913660222028,2363.2991448899,-236.530972827157,85.8618722892921,-13.5261510477544,34.8173588659568
7156,7162,5.36888888888889,4.42333333333333,5.69666666666667,0.016285114849002,2040.86998696181,-320.280169682102,95.2370540845529,-6.135844221925,53.3714334295928
7163,7170,5.389,3.907,5.702,0.038666565154881,1876.31986275447,-206.717428468749,124.370908775102,-15.1192559941691,23.3529897184759
7171,7180,5.6725,4.3925,5.135,0.040878730810229,2059.3479008005,-207.931988739198,111.866364703077,-17.8054558621845,16.3305324894262
7200,7214,5.404,3.784,5.176,0.095568145964612,1977.28205621074,-101.230980256747,116.712141658949,-21.3126996441817,18.9324942868618
7348,7365,5.63333333333333,3.77866666666667,5.59733333333334,0.077280924306967,1555.53461033073,-193.864565670059,138.478295446757,2.57457072808903,34.371673970433
7385,7405,5.315,4.8025,5.4325,0.054102883353118,1804.92802341824,-236.838787687074,122.2898800968,5.1408160967092,35.4596183583008
7406,7413,5.36888888888889,3.92777777777778,5.34888888888889,0.012985092498953,1142.66218111833,-395.150517420864,154.407856507828,18.1311796469219,24.5001451115696
7414,7426,6.11333333333333,4.26,6.33833333333333,0.016023732916397,1066.83324791932,-394.905258851036,149.711945385258,29.4656661410607,28.4095415954863
7427,7475,5.64571428571429,4.38714285714286,5.88,0.072214071794708,1264.86266027581,-300.047919685939,139.096974221266,19.202075565837,43.9383359394665
7490,7495,5.95333333333333,4.53166666666667,5.68666666666667,0.055522910082439,1515.12250985859,-205.333228486461,139.61262096972,-21.4424038150374,31.1900586933695
7496,7504,5.5825,3.6275,5.42,0.066963500594619,1399.32250798189,-194.007290849142,151.493526337657,-15.5993373240159,17.0604960311646
7625,7640,4.955,4.674,5.673,0.218780909461827,2903.9537972369,18.0477400557063,78.5510738728164,-5.25563876144786,17.9109258962974
7641,7648,4.12,4.20272727272727,4.65727272727273,0.325157363890922,2104.45844258435,-12.7202142428857,107.643570249907,-0.543409437133282,28.5837367880658
7649,7764,5.90972222222222,3.94791666666667,5.67277777777778,0.039323556406215,1788.44023588283,-306.532495248803,115.057875115809,6.83092242677096,29.2789686229846
